,event_0,event_1,event_2,event_3,event_4
631,53.0,52.0,49.0,53.0,53.0
632,52.0,52.0,51.0,52.0,52.0
633,53.0,52.0,51.0,52.0,52.0
634,52.0,51.0,52.0,52.0,52.0
635,51.0,53.0,51.0,52.0,55.0
636,51.0,53.0,53.0,52.0,52.0
637,53.0,53.0,52.0,51.0,52.0
638,53.0,51.0,50.0,52.0,52.0
639,52.0,51.0,51.0,51.0,51.0
640,53.0,52.0,55.0,54.0,54.0
641,52.0,51.0,51.0,54.0,53.0
642,52.0,51.0,51.0,54.0,52.0
643,52.0,51.0,51.0,53.0,54.0
644,54.0,50.0,51.0,53.0,52.0
645,51.0,53.0,52.0,53.0,50.0
646,51.0,54.0,53.0,54.0,54.0
647,52.0,51.0,51.0,53.0,53.0
648,53.0,51.0,51.0,53.0,52.0
649,52.0,53.0,52.0,53.0,50.0
650,52.0,52.0,54.0,53.0,53.0
651,52.0,51.0,51.0,53.0,54.0
652,52.0,53.0,53.0,51.0,54.0
653,53.0,53.0,53.0,53.0,52.0
654,54.0,50.0,54.0,53.0,54.0
655,51.0,51.0,52.0,51.0,53.0
656,53.0,52.0,52.0,53.0,51.0
657,51.0,52.0,53.0,52.0,52.0
658,53.0,53.0,51.0,52.0,53.0
659,53.0,52.0,52.0,52.0,52.0
660,52.0,51.0,53.0,53.0,53.0
661,53.0,51.0,49.0,56.0,52.0
662,52.0,53.0,52.0,51.0,49.0
663,53.0,53.0,52.0,52.0,51.0
664,51.0,52.0,51.0,54.0,53.0
665,52.0,53.0,51.0,50.0,52.0
666,52.0,53.0,52.0,52.0,54.0
667,52.0,52.0,54.0,53.0,55.0
668,51.0,52.0,52.0,53.0,52.0
669,51.0,52.0,51.0,53.0,52.0
670,53.0,53.0,54.0,50.0,52.0
671,54.0,52.0,51.0,53.0,52.0
672,52.0,50.0,52.0,52.0,51.0
673,53.0,49.0,53.0,51.0,53.0
674,51.0,52.0,50.0,53.0,52.0
675,51.0,53.0,53.0,51.0,52.0
676,51.0,52.0,53.0,54.0,53.0
677,53.0,53.0,51.0,53.0,53.0
678,53.0,53.0,52.0,53.0,51.0
679,53.0,52.0,53.0,54.0,51.0
680,53.0,53.0,52.0,53.0,53.0
681,54.0,54.0,55.0,53.0,55.0
682,52.0,50.0,54.0,51.0,53.0
683,53.0,52.0,52.0,53.0,52.0
684,54.0,52.0,51.0,54.0,51.0
685,53.0,52.0,54.0,52.0,51.0
686,53.0,54.0,54.0,51.0,53.0
687,52.0,53.0,52.0,51.0,51.0
688,53.0,52.0,52.0,53.0,52.0
689,51.0,52.0,52.0,52.0,53.0
690,53.0,55.0,51.0,52.0,52.0
691,54.0,51.0,50.0,53.0,54.0
692,52.0,52.0,52.0,52.0,53.0
693,55.0,52.0,52.0,54.0,51.0
694,52.0,52.0,50.0,53.0,54.0
695,54.0,52.0,51.0,53.0,51.0
696,54.0,52.0,52.0,53.0,53.0
697,53.0,53.0,54.0,52.0,53.0
698,54.0,53.0,54.0,53.0,52.0
699,53.0,52.0,50.0,53.0,52.0
700,51.0,51.0,52.0,54.0,54.0
701,52.0,53.0,52.0,54.0,52.0
702,53.0,53.0,51.0,53.0,50.0
703,53.0,51.0,53.0,55.0,51.0
704,53.0,52.0,53.0,52.0,53.0
705,53.0,51.0,52.0,54.0,53.0
706,53.0,51.0,50.0,52.0,52.0
707,53.0,52.0,53.0,51.0,51.0
708,52.0,51.0,53.0,53.0,50.0
709,54.0,56.0,53.0,53.0,53.0
710,52.0,52.0,52.0,52.0,51.0
711,53.0,53.0,51.0,53.0,52.0
712,53.0,53.0,52.0,52.0,51.0
713,51.0,52.0,52.0,54.0,52.0
714,54.0,52.0,51.0,53.0,52.0
715,52.0,52.0,50.0,52.0,52.0
716,52.0,52.0,51.0,54.0,53.0
717,53.0,53.0,51.0,53.0,55.0
718,53.0,53.0,53.0,53.0,52.0
719,53.0,53.0,52.0,52.0,54.0
720,51.0,53.0,53.0,54.0,52.0
721,51.0,53.0,53.0,52.0,54.0
722,50.0,52.0,52.0,52.0,52.0
723,53.0,52.0,51.0,53.0,53.0
724,52.0,53.0,52.0,54.0,53.0
725,50.0,52.0,53.0,53.0,53.0
726,51.0,54.0,52.0,52.0,54.0
727,52.0,53.0,54.0,51.0,52.0
728,53.0,53.0,53.0,52.0,54.0
729,53.0,52.0,51.0,53.0,53.0
730,54.0,51.0,51.0,53.0,52.0
731,53.0,53.0,48.0,52.0,52.0
732,52.0,51.0,51.0,52.0,54.0
733,52.0,51.0,52.0,53.0,53.0
734,55.0,53.0,52.0,52.0,52.0
735,52.0,52.0,54.0,52.0,51.0
736,52.0,53.0,53.0,50.0,54.0
737,54.0,51.0,52.0,52.0,53.0
738,53.0,54.0,50.0,51.0,54.0
739,51.0,54.0,52.0,51.0,54.0
740,54.0,54.0,53.0,54.0,51.0
741,54.0,52.0,52.0,52.0,54.0
742,51.0,53.0,53.0,53.0,52.0
743,53.0,52.0,54.0,52.0,52.0
744,53.0,54.0,53.0,52.0,52.0
745,51.0,51.0,54.0,52.0,51.0
746,53.0,51.0,52.0,53.0,52.0
747,52.0,51.0,53.0,51.0,52.0
748,51.0,53.0,52.0,54.0,50.0
749,52.0,52.0,54.0,53.0,52.0
750,52.0,51.0,54.0,54.0,52.0
751,54.0,53.0,50.0,52.0,53.0
752,53.0,53.0,54.0,51.0,53.0
753,53.0,54.0,54.0,53.0,53.0
754,53.0,53.0,53.0,54.0,55.0
755,52.0,51.0,52.0,54.0,52.0
756,52.0,53.0,50.0,51.0,54.0
757,54.0,54.0,52.0,52.0,50.0
758,54.0,53.0,52.0,52.0,52.0
759,52.0,53.0,53.0,52.0,52.0
760,51.0,52.0,53.0,53.0,52.0
761,51.0,54.0,51.0,56.0,54.0
762,51.0,52.0,52.0,54.0,51.0
763,51.0,51.0,51.0,53.0,53.0
764,54.0,53.0,52.0,53.0,50.0
765,53.0,53.0,53.0,53.0,52.0
766,53.0,52.0,51.0,52.0,53.0
767,52.0,52.0,53.0,53.0,52.0
768,53.0,53.0,53.0,53.0,55.0
769,51.0,53.0,54.0,50.0,52.0
770,51.0,52.0,53.0,53.0,51.0
771,53.0,51.0,51.0,51.0,53.0
772,51.0,53.0,53.0,51.0,53.0
773,54.0,52.0,52.0,53.0,53.0
774,51.0,52.0,53.0,53.0,53.0
775,50.0,51.0,52.0,53.0,52.0
776,53.0,54.0,53.0,52.0,53.0
777,54.0,52.0,51.0,53.0,53.0
778,53.0,53.0,52.0,54.0,53.0
779,53.0,53.0,53.0,52.0,52.0
780,53.0,53.0,50.0,53.0,55.0
781,53.0,54.0,51.0,51.0,53.0
782,53.0,52.0,53.0,51.0,54.0
783,53.0,52.0,52.0,53.0,53.0
784,53.0,54.0,52.0,51.0,52.0
785,52.0,53.0,53.0,50.0,53.0
786,54.0,54.0,52.0,51.0,54.0
787,53.0,52.0,53.0,53.0,51.0
788,52.0,53.0,52.0,52.0,53.0
789,53.0,53.0,55.0,54.0,53.0
790,54.0,54.0,52.0,53.0,53.0
791,53.0,52.0,52.0,53.0,52.0
792,51.0,51.0,52.0,54.0,53.0
793,51.0,54.0,53.0,53.0,52.0
794,53.0,52.0,52.0,53.0,53.0
795,53.0,52.0,50.0,51.0,52.0
796,53.0,55.0,52.0,53.0,54.0
797,54.0,50.0,53.0,51.0,51.0
798,53.0,52.0,52.0,52.0,53.0
799,51.0,52.0,53.0,51.0,54.0
800,53.0,52.0,52.0,53.0,52.0
801,53.0,52.0,50.0,52.0,53.0
802,53.0,52.0,55.0,52.0,50.0
803,54.0,52.0,51.0,52.0,53.0
804,53.0,54.0,51.0,51.0,53.0
805,53.0,55.0,52.0,52.0,53.0
806,53.0,53.0,53.0,53.0,52.0
807,53.0,53.0,51.0,54.0,53.0
808,54.0,53.0,50.0,53.0,52.0
809,54.0,52.0,51.0,52.0,53.0
810,54.0,52.0,54.0,53.0,52.0
811,54.0,51.0,53.0,55.0,54.0
812,52.0,51.0,53.0,53.0,54.0
813,52.0,53.0,52.0,52.0,55.0
814,53.0,53.0,52.0,52.0,53.0
815,52.0,53.0,53.0,52.0,52.0
816,53.0,53.0,53.0,55.0,53.0
817,52.0,52.0,52.0,53.0,53.0
818,53.0,51.0,51.0,52.0,50.0
819,53.0,52.0,51.0,55.0,53.0
820,52.0,52.0,52.0,55.0,52.0
821,53.0,52.0,53.0,54.0,53.0
822,52.0,54.0,52.0,52.0,53.0
823,52.0,51.0,53.0,54.0,53.0
824,52.0,52.0,52.0,52.0,52.0
825,49.0,53.0,51.0,53.0,52.0
826,52.0,53.0,52.0,52.0,53.0
827,53.0,52.0,52.0,54.0,52.0
828,54.0,53.0,52.0,55.0,53.0
829,52.0,53.0,51.0,54.0,54.0
830,53.0,52.0,50.0,54.0,53.0
831,52.0,52.0,50.0,54.0,54.0
832,51.0,52.0,53.0,52.0,53.0
833,55.0,52.0,52.0,53.0,52.0
834,52.0,52.0,51.0,51.0,52.0
835,54.0,50.0,51.0,51.0,53.0
836,51.0,52.0,52.0,53.0,52.0
837,51.0,54.0,51.0,52.0,54.0
838,52.0,51.0,52.0,54.0,52.0
839,51.0,52.0,53.0,54.0,53.0
840,53.0,53.0,52.0,54.0,54.0
841,53.0,54.0,51.0,53.0,53.0
842,52.0,52.0,54.0,51.0,51.0
843,54.0,51.0,53.0,54.0,53.0
844,53.0,54.0,53.0,51.0,53.0
845,54.0,52.0,52.0,53.0,52.0
846,52.0,52.0,51.0,54.0,53.0
847,52.0,54.0,53.0,53.0,50.0
848,53.0,53.0,53.0,52.0,50.0
849,50.0,52.0,52.0,54.0,52.0
850,52.0,52.0,53.0,52.0,53.0
851,52.0,54.0,52.0,51.0,52.0
852,53.0,55.0,53.0,52.0,52.0
853,54.0,52.0,51.0,53.0,53.0
854,51.0,53.0,51.0,53.0,52.0
855,52.0,51.0,51.0,52.0,52.0
856,53.0,55.0,52.0,55.0,52.0
857,52.0,52.0,53.0,53.0,53.0
858,54.0,53.0,54.0,54.0,52.0
859,53.0,53.0,54.0,53.0,53.0
860,52.0,51.0,52.0,53.0,51.0
861,52.0,52.0,51.0,52.0,52.0
862,51.0,53.0,53.0,51.0,52.0
863,52.0,54.0,52.0,53.0,53.0
864,51.0,52.0,51.0,52.0,54.0
865,51.0,52.0,51.0,52.0,52.0
866,53.0,54.0,50.0,55.0,52.0
867,52.0,53.0,52.0,54.0,52.0
868,53.0,53.0,53.0,53.0,52.0
869,51.0,51.0,53.0,52.0,51.0
870,52.0,52.0,51.0,53.0,52.0
871,51.0,52.0,54.0,52.0,52.0
872,52.0,50.0,52.0,53.0,53.0
873,52.0,52.0,51.0,54.0,52.0
874,52.0,52.0,52.0,52.0,50.0
875,54.0,51.0,51.0,52.0,50.0
876,53.0,54.0,50.0,53.0,51.0
877,53.0,54.0,51.0,53.0,51.0
878,54.0,53.0,53.0,54.0,52.0
879,52.0,51.0,54.0,52.0,52.0
880,52.0,52.0,51.0,52.0,50.0
881,53.0,53.0,52.0,52.0,51.0
882,54.0,50.0,51.0,53.0,50.0
883,53.0,52.0,53.0,53.0,50.0
884,52.0,52.0,51.0,51.0,51.0
885,54.0,53.0,51.0,51.0,51.0
886,53.0,53.0,52.0,55.0,52.0
887,52.0,52.0,52.0,53.0,51.0
888,52.0,52.0,52.0,53.0,53.0
889,52.0,53.0,50.0,53.0,53.0
890,53.0,52.0,50.0,53.0,51.0
891,52.0,52.0,51.0,53.0,52.0
892,52.0,53.0,55.0,52.0,51.0
893,53.0,54.0,53.0,53.0,52.0
894,52.0,52.0,51.0,52.0,53.0
895,51.0,50.0,53.0,54.0,51.0
896,53.0,52.0,53.0,51.0,52.0
897,53.0,53.0,53.0,50.0,50.0
898,54.0,53.0,52.0,52.0,51.0
899,50.0,52.0,53.0,52.0,52.0
900,52.0,51.0,52.0,54.0,50.0
901,54.0,53.0,52.0,54.0,52.0
902,51.0,53.0,53.0,54.0,52.0
903,50.0,54.0,52.0,55.0,53.0
904,54.0,50.0,52.0,51.0,53.0
905,54.0,53.0,52.0,52.0,52.0
906,55.0,52.0,53.0,53.0,53.0
907,51.0,52.0,51.0,51.0,53.0
908,53.0,53.0,51.0,53.0,53.0
909,51.0,52.0,53.0,51.0,53.0
910,52.0,54.0,52.0,53.0,53.0
911,51.0,54.0,53.0,55.0,52.0
912,53.0,52.0,50.0,54.0,51.0
913,52.0,52.0,52.0,54.0,52.0
914,53.0,51.0,54.0,52.0,50.0
915,50.0,53.0,50.0,53.0,51.0
916,52.0,53.0,52.0,51.0,52.0
917,54.0,52.0,52.0,53.0,51.0
918,51.0,53.0,53.0,54.0,52.0
919,54.0,53.0,53.0,52.0,52.0
920,53.0,52.0,51.0,53.0,50.0
921,53.0,53.0,53.0,52.0,52.0
922,53.0,52.0,55.0,54.0,51.0
923,52.0,52.0,53.0,53.0,52.0
924,52.0,53.0,55.0,53.0,53.0
925,52.0,53.0,52.0,53.0,52.0
926,50.0,53.0,54.0,53.0,51.0
927,53.0,53.0,54.0,52.0,52.0
928,53.0,53.0,50.0,52.0,54.0
929,50.0,53.0,53.0,53.0,52.0
930,51.0,53.0,52.0,53.0,51.0
931,51.0,50.0,52.0,53.0,52.0
932,51.0,53.0,53.0,54.0,52.0
933,52.0,54.0,52.0,54.0,52.0
934,52.0,52.0,54.0,53.0,51.0
935,52.0,53.0,51.0,52.0,53.0
936,54.0,53.0,53.0,53.0,54.0
937,53.0,53.0,54.0,52.0,51.0
938,52.0,53.0,53.0,55.0,52.0
939,51.0,52.0,52.0,53.0,52.0
940,54.0,52.0,52.0,51.0,54.0
941,54.0,52.0,56.0,51.0,51.0
942,54.0,53.0,53.0,52.0,50.0
943,53.0,53.0,54.0,52.0,54.0
944,52.0,51.0,54.0,54.0,52.0
945,52.0,52.0,51.0,53.0,52.0
946,52.0,53.0,53.0,53.0,52.0
947,52.0,52.0,52.0,53.0,50.0
948,53.0,51.0,53.0,54.0,52.0
949,51.0,51.0,51.0,52.0,52.0
950,53.0,52.0,53.0,50.0,51.0
951,51.0,51.0,51.0,53.0,53.0
952,53.0,52.0,53.0,53.0,53.0
953,52.0,54.0,53.0,52.0,51.0
954,52.0,53.0,53.0,54.0,52.0
955,54.0,53.0,51.0,50.0,51.0
956,51.0,52.0,52.0,53.0,51.0
957,52.0,52.0,54.0,54.0,51.0
958,52.0,54.0,53.0,54.0,52.0
959,51.0,53.0,52.0,52.0,52.0
960,54.0,51.0,52.0,55.0,51.0
961,50.0,53.0,53.0,52.0,52.0
962,52.0,53.0,52.0,52.0,49.0
963,52.0,53.0,53.0,55.0,52.0
964,51.0,53.0,51.0,52.0,52.0
965,51.0,52.0,52.0,53.0,52.0
966,51.0,54.0,53.0,54.0,53.0
967,51.0,53.0,53.0,52.0,52.0
968,52.0,53.0,53.0,52.0,52.0
969,52.0,53.0,53.0,53.0,51.0
970,52.0,51.0,52.0,53.0,51.0
971,51.0,53.0,53.0,52.0,51.0
972,52.0,52.0,53.0,54.0,51.0
973,50.0,51.0,51.0,54.0,53.0
974,52.0,53.0,53.0,51.0,54.0
975,55.0,53.0,50.0,53.0,54.0
976,52.0,53.0,52.0,54.0,50.0
977,52.0,51.0,55.0,52.0,52.0
978,53.0,52.0,52.0,54.0,54.0
979,51.0,54.0,51.0,53.0,51.0
980,53.0,52.0,52.0,52.0,52.0
981,53.0,51.0,52.0,54.0,52.0
982,53.0,53.0,55.0,52.0,53.0
983,51.0,53.0,52.0,51.0,51.0
984,52.0,53.0,53.0,52.0,51.0
985,52.0,53.0,52.0,53.0,51.0
986,54.0,53.0,53.0,52.0,51.0
987,51.0,51.0,54.0,52.0,53.0
988,52.0,53.0,51.0,54.0,52.0
989,51.0,53.0,53.0,52.0,51.0
990,54.0,51.0,53.0,54.0,53.0
991,52.0,53.0,52.0,53.0,51.0
992,52.0,51.0,53.0,51.0,52.0
993,52.0,51.0,51.0,52.0,50.0
994,50.0,51.0,53.0,52.0,51.0
995,55.0,51.0,51.0,51.0,52.0
996,52.0,52.0,52.0,53.0,51.0
997,51.0,53.0,53.0,53.0,53.0
998,52.0,54.0,50.0,54.0,51.0
999,50.0,53.0,52.0,51.0,51.0
1000,51.0,53.0,51.0,54.0,52.0
1001,52.0,52.0,52.0,54.0,54.0
1002,52.0,53.0,52.0,55.0,52.0
1003,51.0,52.0,52.0,52.0,52.0
1004,53.0,53.0,54.0,51.0,53.0
1005,53.0,54.0,51.0,55.0,50.0
1006,50.0,53.0,53.0,54.0,53.0
1007,52.0,51.0,52.0,54.0,52.0
1008,52.0,53.0,52.0,54.0,53.0
1009,53.0,51.0,52.0,54.0,53.0
1010,52.0,52.0,52.0,54.0,51.0
1011,52.0,55.0,54.0,51.0,52.0
1012,54.0,53.0,53.0,53.0,51.0
1013,52.0,51.0,53.0,53.0,52.0
1014,52.0,53.0,52.0,51.0,52.0
1015,53.0,53.0,52.0,53.0,51.0
1016,52.0,52.0,51.0,53.0,51.0
1017,53.0,53.0,53.0,52.0,52.0
1018,52.0,54.0,52.0,53.0,53.0
1019,52.0,53.0,54.0,53.0,52.0
1020,53.0,55.0,52.0,54.0,51.0
1021,53.0,54.0,52.0,52.0,51.0
1022,52.0,51.0,52.0,55.0,53.0
1023,51.0,52.0,52.0,53.0,51.0
1024,53.0,51.0,54.0,52.0,53.0
1025,53.0,51.0,52.0,54.0,52.0
1026,53.0,52.0,50.0,52.0,51.0
1027,53.0,52.0,51.0,53.0,53.0
1028,52.0,51.0,53.0,52.0,52.0
1029,53.0,52.0,51.0,52.0,54.0
1030,52.0,52.0,50.0,56.0,55.0
1031,53.0,53.0,52.0,53.0,53.0
1032,52.0,52.0,52.0,53.0,50.0
1033,52.0,54.0,52.0,52.0,53.0
1034,53.0,51.0,54.0,53.0,52.0
1035,53.0,52.0,51.0,53.0,53.0
1036,51.0,54.0,54.0,53.0,52.0
1037,53.0,51.0,52.0,55.0,51.0
1038,50.0,52.0,51.0,53.0,53.0
1039,53.0,53.0,53.0,53.0,52.0
1040,53.0,51.0,53.0,52.0,53.0
1041,54.0,51.0,53.0,51.0,52.0
1042,53.0,52.0,53.0,52.0,51.0
1043,53.0,51.0,51.0,52.0,52.0
1044,54.0,52.0,54.0,53.0,51.0
1045,53.0,53.0,53.0,53.0,49.0
1046,54.0,53.0,54.0,52.0,51.0
1047,53.0,52.0,51.0,54.0,51.0
1048,53.0,52.0,51.0,53.0,51.0
1049,54.0,53.0,54.0,51.0,53.0
1050,53.0,53.0,52.0,54.0,52.0
1051,53.0,52.0,51.0,52.0,52.0
1052,53.0,52.0,52.0,52.0,51.0
1053,50.0,52.0,52.0,54.0,50.0
1054,52.0,53.0,52.0,52.0,50.0
1055,53.0,51.0,52.0,52.0,55.0
1056,53.0,52.0,54.0,55.0,51.0
1057,53.0,52.0,53.0,54.0,51.0
1058,51.0,55.0,51.0,53.0,51.0
1059,51.0,53.0,51.0,53.0,52.0
1060,52.0,53.0,51.0,52.0,53.0
1061,52.0,53.0,52.0,51.0,51.0
1062,51.0,53.0,54.0,53.0,53.0
1063,53.0,52.0,53.0,54.0,53.0
1064,54.0,51.0,53.0,53.0,51.0
1065,53.0,52.0,52.0,55.0,52.0
1066,51.0,53.0,53.0,54.0,53.0
1067,52.0,52.0,51.0,53.0,51.0
1068,51.0,52.0,52.0,52.0,52.0
1069,51.0,51.0,54.0,53.0,51.0
1070,53.0,53.0,52.0,55.0,50.0
1071,51.0,53.0,53.0,54.0,50.0
1072,53.0,52.0,52.0,51.0,52.0
1073,52.0,54.0,54.0,52.0,52.0
1074,53.0,52.0,52.0,53.0,50.0
1075,54.0,53.0,52.0,53.0,51.0
1076,50.0,52.0,53.0,53.0,50.0
1077,53.0,53.0,54.0,53.0,52.0
1078,54.0,52.0,53.0,53.0,52.0
1079,51.0,52.0,53.0,51.0,52.0
1080,54.0,52.0,53.0,51.0,52.0
1081,52.0,54.0,53.0,52.0,51.0
1082,52.0,53.0,53.0,51.0,54.0
1083,53.0,54.0,52.0,51.0,52.0
1084,52.0,52.0,54.0,53.0,51.0
1085,56.0,54.0,52.0,52.0,53.0
1086,52.0,51.0,53.0,52.0,53.0
1087,52.0,54.0,51.0,54.0,52.0
1088,53.0,54.0,51.0,53.0,51.0
1089,54.0,53.0,53.0,53.0,51.0
1090,53.0,53.0,51.0,53.0,52.0
1091,52.0,54.0,53.0,52.0,52.0
1092,53.0,53.0,51.0,52.0,51.0
1093,53.0,52.0,52.0,53.0,51.0
1094,53.0,53.0,54.0,53.0,50.0
1095,53.0,53.0,51.0,52.0,51.0
1096,52.0,52.0,54.0,53.0,51.0
1097,53.0,53.0,52.0,54.0,51.0
1098,52.0,53.0,51.0,51.0,52.0
1099,53.0,53.0,54.0,52.0,52.0
1100,53.0,54.0,54.0,54.0,52.0
1101,51.0,52.0,51.0,53.0,50.0
1102,53.0,53.0,53.0,51.0,52.0
1103,53.0,52.0,53.0,52.0,51.0
1104,52.0,52.0,52.0,52.0,50.0
1105,53.0,52.0,52.0,53.0,52.0
1106,52.0,52.0,52.0,52.0,52.0
1107,54.0,53.0,52.0,51.0,53.0
1108,50.0,53.0,52.0,51.0,52.0
1109,51.0,53.0,51.0,52.0,53.0
1110,54.0,53.0,51.0,53.0,51.0
1111,50.0,51.0,52.0,53.0,50.0
1112,54.0,52.0,53.0,52.0,52.0
1113,52.0,52.0,52.0,53.0,52.0
1114,51.0,51.0,53.0,53.0,52.0
1115,54.0,53.0,54.0,54.0,51.0
1116,52.0,53.0,54.0,54.0,52.0
1117,53.0,52.0,52.0,53.0,54.0
1118,54.0,52.0,54.0,53.0,52.0
1119,53.0,52.0,53.0,52.0,51.0
1120,52.0,53.0,51.0,52.0,53.0
1121,51.0,52.0,54.0,53.0,53.0
1122,53.0,53.0,53.0,53.0,52.0
1123,51.0,51.0,53.0,52.0,52.0
1124,52.0,52.0,54.0,52.0,51.0
1125,54.0,50.0,50.0,52.0,52.0
1126,53.0,51.0,52.0,53.0,52.0
1127,53.0,51.0,52.0,53.0,51.0
1128,53.0,53.0,52.0,54.0,52.0
1129,52.0,52.0,53.0,52.0,52.0
1130,53.0,52.0,52.0,53.0,52.0
1131,51.0,52.0,53.0,53.0,50.0
1132,53.0,50.0,53.0,51.0,51.0
1133,53.0,52.0,54.0,53.0,50.0
1134,53.0,52.0,51.0,53.0,52.0
1135,53.0,51.0,53.0,52.0,52.0
1136,54.0,51.0,53.0,55.0,49.0
1137,53.0,53.0,53.0,53.0,53.0
1138,51.0,53.0,53.0,53.0,51.0
1139,53.0,50.0,53.0,52.0,52.0
1140,53.0,52.0,53.0,52.0,52.0
1141,53.0,51.0,53.0,51.0,52.0
1142,53.0,53.0,54.0,55.0,52.0
1143,51.0,52.0,53.0,54.0,51.0
1144,54.0,52.0,53.0,54.0,49.0
1145,53.0,53.0,55.0,53.0,50.0
1146,53.0,51.0,53.0,51.0,53.0
1147,52.0,52.0,53.0,53.0,52.0
1148,52.0,53.0,54.0,55.0,52.0
1149,53.0,52.0,53.0,53.0,51.0
1150,53.0,53.0,54.0,53.0,53.0
1151,53.0,52.0,51.0,53.0,53.0
1152,52.0,53.0,52.0,53.0,52.0
1153,52.0,56.0,54.0,52.0,52.0
1154,53.0,52.0,54.0,50.0,52.0
1155,51.0,51.0,54.0,54.0,51.0
1156,51.0,52.0,53.0,54.0,51.0
1157,51.0,52.0,54.0,51.0,49.0
1158,51.0,51.0,52.0,54.0,52.0
1159,51.0,54.0,52.0,53.0,51.0
1160,52.0,54.0,52.0,53.0,50.0
1161,50.0,52.0,53.0,54.0,51.0
1162,52.0,53.0,54.0,52.0,52.0
1163,51.0,54.0,53.0,53.0,52.0
1164,52.0,54.0,53.0,53.0,52.0
1165,53.0,54.0,54.0,52.0,50.0
1166,50.0,51.0,53.0,53.0,50.0
1167,52.0,51.0,52.0,51.0,53.0
1168,52.0,51.0,52.0,52.0,53.0
1169,52.0,52.0,53.0,53.0,52.0
1170,52.0,50.0,52.0,55.0,53.0
1171,51.0,51.0,54.0,53.0,51.0
1172,53.0,53.0,53.0,53.0,51.0
1173,53.0,53.0,54.0,53.0,51.0
1174,51.0,52.0,54.0,54.0,51.0
1175,52.0,54.0,54.0,54.0,51.0
1176,51.0,54.0,53.0,54.0,50.0
1177,53.0,51.0,52.0,54.0,50.0
1178,54.0,52.0,52.0,55.0,53.0
1179,53.0,50.0,53.0,54.0,52.0
1180,52.0,53.0,53.0,53.0,53.0
1181,53.0,51.0,54.0,53.0,51.0
1182,54.0,53.0,53.0,56.0,53.0
1183,52.0,51.0,53.0,55.0,52.0
1184,52.0,53.0,53.0,53.0,53.0
1185,54.0,54.0,53.0,53.0,52.0
1186,54.0,53.0,53.0,55.0,53.0
1187,51.0,54.0,51.0,55.0,53.0
1188,52.0,51.0,54.0,53.0,51.0
1189,51.0,51.0,56.0,53.0,53.0
1190,51.0,53.0,52.0,53.0,51.0
1191,53.0,51.0,55.0,51.0,52.0
1192,54.0,51.0,54.0,53.0,52.0
1193,52.0,52.0,52.0,53.0,51.0
1194,53.0,50.0,54.0,53.0,52.0
1195,52.0,54.0,52.0,53.0,54.0
1196,53.0,53.0,54.0,54.0,52.0
1197,52.0,53.0,54.0,53.0,53.0
1198,51.0,51.0,53.0,52.0,51.0
1199,52.0,51.0,54.0,53.0,51.0
1200,50.0,53.0,52.0,53.0,52.0
1201,51.0,51.0,53.0,53.0,50.0
1202,53.0,53.0,54.0,53.0,51.0
1203,53.0,53.0,53.0,52.0,49.0
1204,52.0,50.0,51.0,53.0,52.0
1205,53.0,50.0,53.0,53.0,50.0
1206,53.0,52.0,54.0,53.0,50.0
1207,52.0,51.0,53.0,52.0,52.0
1208,50.0,53.0,54.0,52.0,53.0
1209,53.0,53.0,52.0,53.0,52.0
1210,53.0,53.0,53.0,53.0,55.0
1211,53.0,52.0,55.0,53.0,53.0
1212,53.0,53.0,53.0,53.0,54.0
1213,51.0,55.0,51.0,52.0,52.0
1214,54.0,50.0,53.0,53.0,51.0
1215,54.0,53.0,55.0,53.0,53.0
1216,51.0,54.0,53.0,51.0,53.0
1217,53.0,51.0,54.0,53.0,51.0
1218,54.0,53.0,54.0,52.0,51.0
1219,52.0,53.0,53.0,53.0,51.0
1220,51.0,52.0,53.0,54.0,50.0
1221,52.0,54.0,53.0,52.0,52.0
1222,52.0,53.0,54.0,51.0,52.0
1223,51.0,53.0,54.0,54.0,53.0
1224,53.0,53.0,54.0,53.0,53.0
1225,54.0,52.0,53.0,52.0,52.0
1226,54.0,52.0,52.0,52.0,52.0
1227,54.0,54.0,52.0,52.0,54.0
1228,52.0,51.0,52.0,53.0,52.0
1229,52.0,52.0,51.0,53.0,53.0
1230,51.0,52.0,52.0,52.0,51.0
1231,50.0,51.0,53.0,51.0,51.0
1232,53.0,52.0,52.0,52.0,52.0
1233,53.0,53.0,52.0,53.0,52.0
1234,53.0,51.0,52.0,53.0,52.0
1235,54.0,54.0,53.0,53.0,50.0
1236,52.0,51.0,51.0,53.0,53.0
1237,52.0,52.0,51.0,53.0,55.0
1238,53.0,51.0,52.0,53.0,53.0
1239,52.0,53.0,52.0,54.0,53.0
1240,53.0,54.0,54.0,51.0,52.0
1241,53.0,51.0,52.0,54.0,54.0
1242,55.0,52.0,53.0,54.0,51.0
1243,53.0,51.0,54.0,52.0,51.0
1244,54.0,53.0,53.0,50.0,54.0
1245,53.0,51.0,54.0,54.0,51.0
1246,53.0,50.0,53.0,53.0,53.0
1247,53.0,52.0,53.0,51.0,53.0
1248,55.0,52.0,53.0,54.0,51.0
1249,53.0,52.0,53.0,51.0,54.0
1250,53.0,53.0,52.0,53.0,50.0
1251,51.0,49.0,54.0,54.0,52.0
1252,53.0,51.0,52.0,54.0,53.0
1253,52.0,52.0,53.0,54.0,51.0
