,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9
327,51.0,52.0,52.0,53.0,55.0,51.0,51.0,52.0,50.0,51.0
328,54.0,54.0,53.0,51.0,53.0,51.0,51.0,52.0,54.0,52.0
329,52.0,54.0,55.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0
330,50.0,52.0,52.0,51.0,53.0,51.0,53.0,54.0,52.0,53.0
331,53.0,51.0,53.0,52.0,52.0,52.0,51.0,53.0,54.0,53.0
332,55.0,51.0,53.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0
333,54.0,53.0,52.0,52.0,52.0,53.0,50.0,52.0,51.0,54.0
334,54.0,52.0,55.0,54.0,55.0,53.0,52.0,52.0,53.0,54.0
335,52.0,53.0,53.0,52.0,53.0,51.0,51.0,53.0,55.0,52.0
336,53.0,52.0,53.0,51.0,51.0,52.0,51.0,52.0,51.0,52.0
337,51.0,53.0,51.0,53.0,53.0,55.0,52.0,50.0,52.0,52.0
338,55.0,53.0,53.0,51.0,53.0,52.0,51.0,51.0,54.0,55.0
339,53.0,54.0,53.0,51.0,54.0,53.0,54.0,52.0,54.0,53.0
340,54.0,52.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,51.0
341,53.0,53.0,52.0,51.0,53.0,53.0,52.0,52.0,55.0,53.0
342,55.0,54.0,54.0,52.0,54.0,54.0,52.0,53.0,52.0,52.0
343,53.0,53.0,53.0,52.0,50.0,52.0,50.0,53.0,53.0,54.0
344,53.0,53.0,55.0,54.0,52.0,54.0,53.0,54.0,52.0,53.0
345,54.0,55.0,53.0,54.0,53.0,50.0,53.0,52.0,52.0,51.0
346,53.0,51.0,54.0,53.0,51.0,51.0,51.0,51.0,53.0,53.0
347,52.0,54.0,53.0,51.0,54.0,53.0,51.0,51.0,53.0,53.0
348,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,50.0
349,51.0,54.0,55.0,53.0,51.0,51.0,52.0,52.0,52.0,53.0
350,52.0,54.0,53.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0
351,52.0,54.0,51.0,51.0,53.0,53.0,52.0,53.0,51.0,54.0
352,50.0,52.0,52.0,53.0,54.0,53.0,53.0,49.0,51.0,53.0
353,54.0,55.0,53.0,52.0,54.0,53.0,52.0,53.0,50.0,51.0
354,53.0,54.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0
355,54.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,54.0,53.0
356,53.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,49.0,51.0
357,52.0,53.0,52.0,51.0,53.0,52.0,53.0,54.0,53.0,51.0
358,54.0,54.0,54.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0
359,54.0,52.0,53.0,53.0,54.0,55.0,52.0,51.0,51.0,52.0
360,52.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,55.0,52.0
361,52.0,54.0,54.0,52.0,54.0,52.0,53.0,51.0,52.0,50.0
362,52.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0,51.0
363,53.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,51.0,53.0
364,54.0,54.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0
365,53.0,54.0,52.0,54.0,52.0,51.0,53.0,51.0,55.0,54.0
366,55.0,54.0,52.0,55.0,53.0,53.0,53.0,52.0,52.0,53.0
367,54.0,52.0,54.0,52.0,52.0,52.0,51.0,52.0,50.0,53.0
368,53.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,55.0,54.0
369,53.0,52.0,52.0,51.0,52.0,54.0,51.0,55.0,52.0,53.0
370,53.0,53.0,54.0,52.0,51.0,53.0,51.0,54.0,53.0,50.0
371,52.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0
372,54.0,52.0,53.0,53.0,53.0,53.0,51.0,54.0,55.0,51.0
373,53.0,52.0,53.0,51.0,54.0,53.0,50.0,52.0,52.0,50.0
374,52.0,52.0,51.0,52.0,52.0,51.0,51.0,52.0,53.0,51.0
375,51.0,53.0,53.0,53.0,52.0,51.0,52.0,53.0,55.0,53.0
376,54.0,54.0,54.0,51.0,53.0,53.0,50.0,52.0,52.0,53.0
377,53.0,51.0,50.0,53.0,54.0,51.0,52.0,54.0,53.0,50.0
378,54.0,53.0,52.0,53.0,51.0,51.0,50.0,54.0,53.0,54.0
379,56.0,54.0,51.0,53.0,54.0,52.0,51.0,52.0,51.0,52.0
380,53.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,50.0,52.0
381,52.0,52.0,53.0,51.0,54.0,53.0,52.0,51.0,52.0,53.0
382,53.0,51.0,53.0,53.0,52.0,51.0,52.0,50.0,52.0,53.0
383,53.0,53.0,54.0,52.0,54.0,52.0,51.0,52.0,52.0,53.0
384,53.0,53.0,53.0,50.0,54.0,53.0,52.0,52.0,51.0,54.0
385,53.0,53.0,53.0,53.0,51.0,52.0,51.0,50.0,53.0,53.0
386,53.0,52.0,53.0,52.0,53.0,52.0,52.0,50.0,51.0,53.0
387,52.0,53.0,52.0,52.0,54.0,55.0,53.0,52.0,52.0,53.0
388,54.0,51.0,51.0,52.0,51.0,53.0,52.0,51.0,54.0,54.0
389,53.0,51.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0
390,53.0,50.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,55.0
391,53.0,53.0,52.0,53.0,51.0,54.0,51.0,54.0,53.0,53.0
392,52.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,54.0,52.0
393,52.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0,53.0
394,52.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0,50.0,52.0
395,53.0,51.0,53.0,52.0,53.0,51.0,50.0,53.0,51.0,52.0
396,54.0,51.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0
397,52.0,54.0,52.0,52.0,52.0,55.0,53.0,52.0,53.0,53.0
398,53.0,55.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0,55.0
399,55.0,51.0,53.0,53.0,52.0,51.0,53.0,54.0,50.0,54.0
400,53.0,50.0,53.0,50.0,52.0,52.0,53.0,51.0,53.0,52.0
401,53.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0
402,53.0,52.0,52.0,52.0,51.0,53.0,51.0,51.0,51.0,53.0
403,51.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0
404,51.0,52.0,54.0,52.0,53.0,53.0,54.0,53.0,52.0,52.0
405,52.0,54.0,53.0,51.0,51.0,53.0,51.0,51.0,52.0,53.0
406,51.0,53.0,51.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0
407,52.0,51.0,52.0,53.0,54.0,51.0,53.0,52.0,51.0,50.0
408,51.0,52.0,53.0,51.0,52.0,50.0,54.0,52.0,52.0,51.0
409,52.0,53.0,55.0,52.0,53.0,52.0,52.0,51.0,54.0,51.0
410,53.0,52.0,52.0,52.0,51.0,51.0,53.0,53.0,55.0,50.0
411,53.0,51.0,51.0,51.0,52.0,53.0,51.0,52.0,52.0,52.0
412,51.0,52.0,52.0,53.0,50.0,51.0,52.0,51.0,50.0,53.0
413,53.0,52.0,52.0,52.0,50.0,52.0,53.0,52.0,53.0,52.0
414,52.0,51.0,53.0,52.0,53.0,52.0,52.0,53.0,55.0,52.0
415,53.0,53.0,53.0,52.0,51.0,51.0,51.0,54.0,53.0,53.0
416,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0
417,53.0,52.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0,53.0
418,54.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,52.0,55.0
419,54.0,53.0,54.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0
420,52.0,52.0,50.0,53.0,54.0,53.0,52.0,50.0,52.0,52.0
421,53.0,54.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0,53.0
422,51.0,52.0,50.0,54.0,50.0,54.0,53.0,51.0,52.0,52.0
423,51.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0
424,53.0,52.0,52.0,52.0,54.0,51.0,52.0,52.0,54.0,53.0
425,52.0,53.0,52.0,52.0,53.0,52.0,52.0,50.0,53.0,54.0
426,53.0,54.0,51.0,51.0,53.0,52.0,53.0,52.0,53.0,52.0
427,52.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0
428,53.0,55.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,52.0
429,52.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0
430,53.0,50.0,52.0,55.0,51.0,51.0,52.0,51.0,53.0,52.0
431,54.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0,53.0
432,54.0,53.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,54.0
433,54.0,53.0,53.0,52.0,52.0,53.0,53.0,50.0,53.0,53.0
434,51.0,52.0,53.0,52.0,51.0,52.0,54.0,53.0,54.0,50.0
435,54.0,54.0,55.0,52.0,53.0,51.0,52.0,52.0,53.0,51.0
436,52.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0,51.0,52.0
437,51.0,52.0,53.0,54.0,55.0,53.0,52.0,52.0,54.0,52.0
438,54.0,53.0,52.0,54.0,51.0,51.0,50.0,53.0,54.0,55.0
439,52.0,53.0,53.0,52.0,53.0,51.0,51.0,51.0,52.0,52.0
440,53.0,53.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,53.0
441,52.0,53.0,53.0,52.0,54.0,52.0,52.0,50.0,53.0,53.0
442,50.0,51.0,52.0,52.0,52.0,50.0,51.0,51.0,53.0,52.0
443,52.0,54.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0
444,52.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0
445,53.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0
446,52.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0
447,53.0,55.0,53.0,51.0,53.0,53.0,53.0,51.0,53.0,50.0
448,54.0,53.0,53.0,51.0,54.0,51.0,52.0,53.0,53.0,54.0
449,51.0,53.0,54.0,53.0,53.0,51.0,51.0,52.0,51.0,52.0
450,52.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0
451,53.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,54.0,52.0
452,52.0,56.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0
453,52.0,53.0,52.0,52.0,54.0,52.0,52.0,54.0,53.0,53.0
454,53.0,50.0,53.0,54.0,53.0,54.0,51.0,49.0,54.0,53.0
455,52.0,53.0,52.0,53.0,53.0,52.0,50.0,52.0,52.0,53.0
456,52.0,52.0,53.0,53.0,53.0,54.0,54.0,50.0,53.0,53.0
457,50.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,52.0
458,53.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0
459,54.0,53.0,51.0,53.0,54.0,55.0,51.0,52.0,53.0,50.0
460,54.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,54.0,51.0
461,52.0,53.0,55.0,50.0,53.0,52.0,53.0,52.0,51.0,52.0
462,52.0,52.0,53.0,52.0,54.0,53.0,51.0,54.0,52.0,53.0
463,53.0,53.0,52.0,51.0,52.0,53.0,54.0,52.0,54.0,54.0
464,53.0,55.0,53.0,53.0,51.0,51.0,52.0,49.0,51.0,54.0
465,53.0,52.0,52.0,54.0,53.0,52.0,52.0,50.0,51.0,54.0
466,54.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,52.0,55.0
467,54.0,52.0,54.0,51.0,54.0,54.0,51.0,51.0,53.0,52.0
468,54.0,52.0,51.0,51.0,51.0,53.0,52.0,52.0,50.0,51.0
469,53.0,51.0,53.0,54.0,51.0,53.0,51.0,52.0,52.0,51.0
470,54.0,52.0,53.0,51.0,54.0,54.0,51.0,53.0,53.0,53.0
471,51.0,52.0,50.0,54.0,54.0,53.0,53.0,52.0,53.0,52.0
472,51.0,53.0,51.0,53.0,53.0,52.0,54.0,51.0,53.0,52.0
473,53.0,53.0,51.0,52.0,53.0,52.0,52.0,54.0,52.0,53.0
474,54.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,51.0
475,53.0,54.0,52.0,54.0,52.0,50.0,51.0,52.0,52.0,54.0
476,52.0,52.0,51.0,53.0,51.0,53.0,52.0,51.0,53.0,53.0
477,52.0,55.0,51.0,51.0,52.0,52.0,54.0,52.0,53.0,52.0
478,55.0,52.0,53.0,54.0,54.0,54.0,52.0,53.0,52.0,55.0
479,51.0,54.0,54.0,54.0,52.0,54.0,52.0,50.0,52.0,51.0
480,52.0,53.0,53.0,51.0,51.0,54.0,53.0,52.0,54.0,53.0
481,52.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0,55.0
482,52.0,53.0,52.0,52.0,53.0,52.0,52.0,55.0,54.0,52.0
483,52.0,54.0,53.0,54.0,52.0,53.0,53.0,51.0,55.0,54.0
484,52.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,53.0,54.0
485,51.0,54.0,53.0,52.0,53.0,51.0,52.0,53.0,54.0,54.0
486,53.0,53.0,54.0,55.0,52.0,52.0,52.0,52.0,53.0,55.0
487,54.0,50.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,52.0
488,52.0,54.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0
489,52.0,51.0,52.0,52.0,52.0,51.0,52.0,53.0,54.0,52.0
490,54.0,52.0,54.0,51.0,52.0,52.0,52.0,53.0,54.0,51.0
491,52.0,52.0,52.0,50.0,55.0,52.0,52.0,53.0,52.0,52.0
492,53.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0,53.0,53.0
493,51.0,52.0,53.0,51.0,52.0,51.0,52.0,53.0,51.0,53.0
494,52.0,52.0,52.0,51.0,54.0,52.0,51.0,53.0,52.0,53.0
495,54.0,53.0,52.0,52.0,52.0,52.0,50.0,52.0,53.0,52.0
496,51.0,52.0,52.0,51.0,53.0,52.0,51.0,52.0,53.0,53.0
497,50.0,51.0,51.0,53.0,51.0,51.0,52.0,52.0,53.0,54.0
498,51.0,55.0,51.0,52.0,52.0,50.0,52.0,54.0,53.0,53.0
499,53.0,52.0,55.0,52.0,52.0,53.0,54.0,52.0,53.0,54.0
500,52.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0
501,51.0,54.0,53.0,53.0,53.0,54.0,52.0,51.0,51.0,52.0
502,53.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,55.0
503,53.0,54.0,52.0,53.0,51.0,53.0,52.0,52.0,53.0,52.0
504,52.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0
505,53.0,55.0,54.0,51.0,49.0,51.0,53.0,51.0,52.0,53.0
506,54.0,54.0,52.0,53.0,53.0,54.0,53.0,51.0,52.0,52.0
507,54.0,52.0,50.0,53.0,53.0,54.0,52.0,54.0,52.0,53.0
508,54.0,53.0,53.0,52.0,53.0,52.0,51.0,51.0,54.0,52.0
509,52.0,54.0,52.0,54.0,53.0,52.0,53.0,51.0,54.0,52.0
510,53.0,53.0,52.0,51.0,52.0,53.0,53.0,51.0,54.0,53.0
511,53.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,51.0,54.0
512,53.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,53.0
513,53.0,53.0,52.0,52.0,50.0,51.0,53.0,54.0,51.0,54.0
514,55.0,54.0,53.0,54.0,53.0,51.0,53.0,54.0,52.0,51.0
515,53.0,52.0,54.0,52.0,51.0,51.0,53.0,53.0,54.0,53.0
516,54.0,51.0,53.0,54.0,53.0,55.0,51.0,53.0,53.0,52.0
517,52.0,53.0,54.0,53.0,50.0,52.0,53.0,52.0,52.0,51.0
518,53.0,53.0,55.0,53.0,51.0,53.0,54.0,53.0,52.0,53.0
519,53.0,53.0,53.0,54.0,53.0,51.0,52.0,52.0,51.0,53.0
520,54.0,53.0,53.0,53.0,52.0,51.0,51.0,54.0,54.0,54.0
521,53.0,54.0,53.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0
522,53.0,54.0,51.0,53.0,52.0,52.0,52.0,54.0,52.0,54.0
523,54.0,51.0,53.0,52.0,52.0,54.0,52.0,54.0,52.0,53.0
524,55.0,52.0,54.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0
525,53.0,54.0,50.0,53.0,54.0,54.0,49.0,52.0,55.0,53.0
526,52.0,51.0,52.0,52.0,52.0,55.0,51.0,53.0,52.0,52.0
527,52.0,54.0,52.0,54.0,51.0,52.0,53.0,54.0,54.0,51.0
528,52.0,53.0,52.0,53.0,52.0,51.0,52.0,51.0,52.0,53.0
529,54.0,50.0,53.0,54.0,51.0,52.0,53.0,52.0,55.0,52.0
530,55.0,52.0,51.0,53.0,51.0,52.0,51.0,53.0,54.0,52.0
531,51.0,54.0,54.0,53.0,53.0,51.0,51.0,55.0,53.0,53.0
532,53.0,52.0,52.0,54.0,51.0,52.0,54.0,53.0,53.0,54.0
533,53.0,52.0,52.0,53.0,52.0,53.0,51.0,53.0,52.0,52.0
534,53.0,52.0,52.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0
535,52.0,53.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,54.0
536,53.0,53.0,54.0,54.0,54.0,53.0,54.0,52.0,53.0,52.0
537,53.0,53.0,53.0,53.0,51.0,51.0,51.0,55.0,55.0,53.0
538,51.0,52.0,53.0,54.0,51.0,52.0,50.0,54.0,52.0,53.0
539,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,53.0,51.0
540,53.0,54.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,54.0
541,52.0,53.0,52.0,54.0,52.0,52.0,51.0,54.0,51.0,52.0
542,53.0,51.0,52.0,54.0,52.0,51.0,53.0,52.0,52.0,51.0
543,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0
544,55.0,53.0,54.0,51.0,51.0,51.0,51.0,52.0,53.0,50.0
545,54.0,52.0,53.0,53.0,51.0,53.0,51.0,52.0,53.0,53.0
546,52.0,54.0,51.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0
547,54.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0
548,53.0,54.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0
549,53.0,52.0,51.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0
550,50.0,53.0,50.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0
551,51.0,54.0,52.0,53.0,54.0,52.0,51.0,51.0,53.0,52.0
552,52.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0
553,54.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0
554,52.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0
555,52.0,55.0,52.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0
556,53.0,51.0,52.0,51.0,53.0,52.0,52.0,51.0,52.0,52.0
557,53.0,53.0,53.0,52.0,54.0,53.0,51.0,51.0,52.0,51.0
558,55.0,53.0,54.0,54.0,53.0,54.0,51.0,52.0,52.0,51.0
559,52.0,53.0,53.0,54.0,53.0,52.0,54.0,50.0,52.0,51.0
560,53.0,52.0,51.0,52.0,52.0,53.0,51.0,50.0,52.0,52.0
561,52.0,52.0,53.0,52.0,54.0,53.0,53.0,54.0,52.0,52.0
562,53.0,54.0,50.0,52.0,52.0,53.0,54.0,52.0,51.0,52.0
563,53.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0
564,54.0,52.0,54.0,53.0,52.0,51.0,52.0,52.0,52.0,52.0
565,54.0,55.0,52.0,53.0,54.0,51.0,51.0,54.0,50.0,52.0
566,52.0,50.0,53.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0
567,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0
568,53.0,53.0,51.0,54.0,52.0,54.0,52.0,53.0,50.0,52.0
569,52.0,52.0,52.0,51.0,51.0,53.0,52.0,51.0,53.0,52.0
570,54.0,54.0,53.0,54.0,53.0,54.0,53.0,53.0,54.0,52.0
571,52.0,53.0,52.0,55.0,53.0,53.0,52.0,54.0,51.0,52.0
572,52.0,54.0,53.0,52.0,53.0,50.0,52.0,53.0,55.0,52.0
573,54.0,55.0,53.0,52.0,54.0,53.0,51.0,54.0,53.0,53.0
574,52.0,51.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0
575,52.0,53.0,51.0,51.0,53.0,53.0,51.0,53.0,54.0,52.0
576,52.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,54.0,53.0
577,55.0,54.0,51.0,53.0,54.0,53.0,54.0,53.0,53.0,52.0
578,54.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0,51.0
579,53.0,52.0,53.0,53.0,54.0,54.0,54.0,51.0,53.0,51.0
580,53.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,54.0
581,52.0,53.0,53.0,55.0,54.0,53.0,51.0,52.0,52.0,52.0
582,54.0,53.0,52.0,51.0,51.0,52.0,54.0,52.0,54.0,54.0
583,54.0,54.0,51.0,53.0,53.0,53.0,54.0,51.0,54.0,52.0
584,53.0,53.0,52.0,52.0,54.0,51.0,53.0,51.0,53.0,53.0
585,52.0,53.0,54.0,51.0,52.0,52.0,51.0,52.0,53.0,53.0
586,53.0,55.0,52.0,51.0,52.0,52.0,54.0,52.0,55.0,53.0
587,51.0,53.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0
588,53.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,52.0
589,53.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0
590,53.0,52.0,51.0,52.0,52.0,54.0,52.0,54.0,52.0,53.0
591,52.0,52.0,51.0,54.0,52.0,52.0,53.0,55.0,53.0,52.0
592,52.0,52.0,51.0,53.0,51.0,52.0,51.0,52.0,51.0,52.0
593,52.0,54.0,54.0,52.0,52.0,52.0,51.0,53.0,51.0,54.0
594,52.0,52.0,53.0,52.0,54.0,53.0,48.0,51.0,51.0,51.0
595,52.0,51.0,51.0,51.0,54.0,53.0,52.0,53.0,52.0,52.0
596,53.0,52.0,51.0,53.0,52.0,53.0,52.0,51.0,52.0,50.0
597,53.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,54.0,53.0
598,55.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,54.0,56.0
599,53.0,53.0,52.0,51.0,52.0,52.0,50.0,52.0,53.0,55.0
600,53.0,51.0,51.0,53.0,51.0,53.0,55.0,54.0,52.0,53.0
601,55.0,51.0,51.0,53.0,53.0,56.0,50.0,53.0,54.0,54.0
602,54.0,53.0,52.0,52.0,52.0,54.0,51.0,53.0,53.0,53.0
603,53.0,53.0,52.0,53.0,54.0,51.0,53.0,54.0,52.0,54.0
604,53.0,53.0,54.0,54.0,53.0,51.0,52.0,52.0,53.0,53.0
605,54.0,54.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0
606,53.0,52.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,54.0
607,52.0,52.0,53.0,53.0,51.0,54.0,52.0,53.0,53.0,54.0
608,52.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,54.0,51.0
609,52.0,54.0,51.0,51.0,53.0,53.0,53.0,50.0,51.0,52.0
610,52.0,54.0,51.0,52.0,52.0,52.0,52.0,51.0,52.0,54.0
611,54.0,55.0,51.0,53.0,53.0,52.0,51.0,51.0,53.0,53.0
612,54.0,54.0,53.0,53.0,54.0,53.0,52.0,53.0,54.0,54.0
613,52.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,54.0,53.0
614,52.0,53.0,51.0,52.0,53.0,54.0,52.0,53.0,54.0,55.0
615,52.0,53.0,52.0,53.0,52.0,52.0,52.0,55.0,53.0,54.0
616,51.0,52.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0
617,53.0,54.0,52.0,51.0,52.0,53.0,54.0,54.0,53.0,53.0
618,52.0,54.0,51.0,52.0,53.0,52.0,53.0,54.0,51.0,53.0
619,53.0,51.0,51.0,53.0,52.0,50.0,53.0,52.0,53.0,54.0
620,54.0,52.0,52.0,54.0,53.0,55.0,52.0,53.0,51.0,52.0
621,51.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,50.0,53.0
622,53.0,54.0,52.0,50.0,53.0,50.0,54.0,51.0,52.0,53.0
623,53.0,54.0,51.0,51.0,53.0,54.0,53.0,52.0,54.0,52.0
624,51.0,52.0,51.0,52.0,53.0,54.0,53.0,52.0,53.0,51.0
625,49.0,53.0,55.0,53.0,51.0,50.0,53.0,51.0,52.0,54.0
626,54.0,55.0,54.0,52.0,50.0,52.0,53.0,52.0,52.0,53.0
627,54.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,55.0
628,53.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,54.0,53.0
629,54.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,52.0
630,54.0,54.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0
631,53.0,52.0,53.0,54.0,53.0,53.0,52.0,50.0,52.0,53.0
632,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0
633,54.0,53.0,52.0,51.0,52.0,54.0,51.0,54.0,52.0,52.0
634,51.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,51.0,51.0
635,55.0,54.0,51.0,51.0,53.0,53.0,51.0,54.0,54.0,54.0
636,52.0,53.0,50.0,52.0,51.0,54.0,52.0,54.0,52.0,53.0
637,53.0,52.0,50.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0
638,52.0,52.0,52.0,52.0,51.0,54.0,54.0,53.0,53.0,54.0
639,53.0,54.0,52.0,51.0,52.0,54.0,52.0,51.0,53.0,53.0
640,52.0,52.0,52.0,52.0,50.0,52.0,52.0,53.0,52.0,53.0
641,52.0,54.0,53.0,51.0,52.0,53.0,55.0,52.0,54.0,50.0
642,54.0,53.0,51.0,52.0,50.0,52.0,54.0,52.0,53.0,54.0
643,52.0,54.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,54.0
644,52.0,53.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0
645,52.0,54.0,54.0,51.0,52.0,52.0,53.0,52.0,52.0,52.0
646,51.0,55.0,52.0,51.0,53.0,51.0,52.0,53.0,53.0,51.0
647,52.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,55.0,53.0
648,53.0,52.0,52.0,51.0,52.0,55.0,51.0,52.0,53.0,53.0
649,51.0,51.0,51.0,53.0,53.0,52.0,54.0,55.0,52.0,53.0
650,52.0,54.0,53.0,54.0,54.0,54.0,52.0,54.0,54.0,52.0
651,53.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0
652,53.0,52.0,53.0,54.0,53.0,51.0,52.0,53.0,54.0,52.0
653,50.0,52.0,54.0,52.0,53.0,54.0,50.0,52.0,53.0,52.0
654,53.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,51.0
655,52.0,54.0,52.0,53.0,51.0,52.0,50.0,52.0,54.0,53.0
656,50.0,54.0,52.0,53.0,54.0,52.0,51.0,53.0,54.0,53.0
657,53.0,52.0,51.0,53.0,52.0,54.0,54.0,53.0,52.0,53.0
658,51.0,53.0,52.0,51.0,54.0,54.0,52.0,54.0,52.0,50.0
