,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9
328,50.0,52.0,53.0,51.0,52.0,49.0,54.0,53.0,53.0,52.0
329,53.0,54.0,52.0,52.0,49.0,51.0,53.0,52.0,51.0,51.0
330,51.0,51.0,53.0,53.0,52.0,53.0,52.0,50.0,51.0,52.0
331,53.0,50.0,52.0,54.0,52.0,52.0,53.0,51.0,51.0,53.0
332,51.0,52.0,53.0,54.0,52.0,50.0,52.0,54.0,53.0,51.0
333,52.0,51.0,52.0,53.0,52.0,50.0,52.0,52.0,51.0,53.0
334,54.0,50.0,53.0,54.0,53.0,52.0,51.0,53.0,50.0,52.0
335,53.0,52.0,53.0,54.0,54.0,52.0,52.0,51.0,53.0,52.0
336,53.0,51.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0
337,51.0,51.0,51.0,52.0,52.0,51.0,53.0,52.0,51.0,51.0
338,51.0,53.0,52.0,53.0,50.0,51.0,54.0,51.0,52.0,53.0
339,52.0,54.0,50.0,52.0,51.0,52.0,53.0,51.0,51.0,51.0
340,53.0,52.0,50.0,52.0,54.0,52.0,54.0,52.0,51.0,51.0
341,52.0,53.0,52.0,52.0,52.0,51.0,51.0,53.0,51.0,49.0
342,52.0,50.0,53.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0
343,53.0,51.0,51.0,52.0,52.0,52.0,54.0,52.0,51.0,51.0
344,55.0,53.0,52.0,55.0,52.0,54.0,54.0,53.0,50.0,50.0
345,53.0,51.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,51.0
346,52.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,49.0,53.0
347,52.0,52.0,54.0,53.0,52.0,53.0,52.0,55.0,51.0,52.0
348,52.0,52.0,50.0,51.0,54.0,53.0,53.0,51.0,54.0,52.0
349,51.0,52.0,52.0,52.0,52.0,53.0,50.0,54.0,51.0,51.0
350,52.0,51.0,53.0,52.0,52.0,55.0,53.0,54.0,52.0,50.0
351,53.0,54.0,52.0,52.0,54.0,52.0,53.0,53.0,50.0,53.0
352,53.0,50.0,54.0,50.0,52.0,53.0,53.0,52.0,51.0,51.0
353,55.0,51.0,52.0,52.0,51.0,51.0,52.0,52.0,53.0,51.0
354,53.0,52.0,50.0,53.0,53.0,52.0,50.0,52.0,51.0,50.0
355,53.0,53.0,52.0,52.0,51.0,53.0,52.0,49.0,51.0,51.0
356,54.0,53.0,50.0,53.0,50.0,52.0,52.0,52.0,52.0,52.0
357,53.0,51.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0
358,52.0,51.0,51.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0
359,53.0,52.0,51.0,52.0,53.0,51.0,54.0,52.0,52.0,52.0
360,50.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,51.0,51.0
361,51.0,49.0,51.0,52.0,52.0,52.0,50.0,52.0,51.0,53.0
362,52.0,51.0,53.0,51.0,53.0,54.0,51.0,53.0,50.0,53.0
363,53.0,52.0,51.0,51.0,52.0,53.0,54.0,52.0,52.0,52.0
364,51.0,51.0,53.0,53.0,53.0,53.0,54.0,55.0,52.0,52.0
365,53.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0
366,53.0,53.0,50.0,50.0,52.0,53.0,51.0,53.0,52.0,52.0
367,51.0,50.0,51.0,50.0,54.0,53.0,53.0,51.0,50.0,51.0
368,53.0,50.0,54.0,51.0,51.0,52.0,55.0,52.0,53.0,52.0
369,52.0,51.0,52.0,52.0,53.0,52.0,54.0,51.0,54.0,51.0
370,51.0,52.0,51.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0
371,51.0,52.0,52.0,53.0,55.0,51.0,52.0,51.0,52.0,53.0
372,51.0,52.0,51.0,53.0,54.0,51.0,53.0,51.0,51.0,52.0
373,51.0,53.0,54.0,51.0,52.0,51.0,53.0,52.0,50.0,52.0
374,52.0,51.0,53.0,51.0,52.0,51.0,53.0,53.0,52.0,51.0
375,51.0,53.0,53.0,52.0,53.0,51.0,53.0,52.0,51.0,52.0
376,51.0,53.0,54.0,52.0,54.0,51.0,52.0,51.0,49.0,52.0
377,54.0,50.0,51.0,52.0,51.0,53.0,53.0,52.0,50.0,51.0
378,53.0,54.0,52.0,51.0,51.0,52.0,52.0,52.0,51.0,55.0
379,50.0,51.0,52.0,51.0,52.0,52.0,54.0,52.0,51.0,52.0
380,52.0,54.0,52.0,53.0,50.0,54.0,52.0,50.0,52.0,53.0
381,53.0,51.0,51.0,53.0,54.0,51.0,51.0,52.0,52.0,52.0
382,53.0,49.0,53.0,51.0,54.0,53.0,50.0,54.0,51.0,51.0
383,53.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0
384,53.0,52.0,52.0,54.0,54.0,51.0,53.0,54.0,50.0,51.0
385,52.0,51.0,52.0,51.0,55.0,53.0,52.0,52.0,53.0,52.0
386,53.0,50.0,54.0,51.0,52.0,51.0,53.0,54.0,52.0,53.0
387,52.0,50.0,52.0,52.0,54.0,52.0,56.0,52.0,51.0,50.0
388,53.0,51.0,51.0,53.0,51.0,51.0,52.0,51.0,53.0,52.0
389,53.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0
390,54.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,49.0
391,52.0,52.0,52.0,51.0,52.0,50.0,53.0,53.0,54.0,51.0
392,50.0,53.0,51.0,52.0,52.0,53.0,56.0,51.0,50.0,51.0
393,52.0,53.0,53.0,52.0,53.0,51.0,54.0,50.0,52.0,53.0
394,53.0,50.0,51.0,51.0,52.0,54.0,54.0,54.0,52.0,54.0
395,53.0,55.0,53.0,52.0,52.0,54.0,55.0,51.0,53.0,53.0
396,52.0,53.0,52.0,53.0,54.0,50.0,53.0,53.0,52.0,52.0
397,54.0,53.0,53.0,50.0,53.0,52.0,54.0,54.0,50.0,52.0
398,54.0,52.0,53.0,53.0,52.0,54.0,53.0,51.0,52.0,53.0
399,51.0,50.0,52.0,52.0,53.0,51.0,52.0,52.0,51.0,51.0
400,52.0,54.0,54.0,51.0,51.0,52.0,54.0,52.0,52.0,51.0
401,53.0,53.0,52.0,52.0,51.0,52.0,53.0,52.0,51.0,49.0
402,51.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,51.0,51.0
403,53.0,52.0,55.0,53.0,52.0,54.0,53.0,51.0,51.0,51.0
404,52.0,53.0,51.0,54.0,51.0,51.0,52.0,53.0,50.0,52.0
405,52.0,52.0,52.0,53.0,53.0,50.0,53.0,52.0,53.0,53.0
406,52.0,52.0,53.0,54.0,52.0,51.0,51.0,52.0,51.0,52.0
407,51.0,52.0,53.0,51.0,52.0,53.0,54.0,55.0,53.0,51.0
408,53.0,51.0,53.0,51.0,52.0,52.0,53.0,52.0,51.0,54.0
409,54.0,51.0,53.0,50.0,54.0,54.0,53.0,52.0,52.0,52.0
410,52.0,52.0,53.0,52.0,52.0,54.0,52.0,51.0,52.0,51.0
411,53.0,50.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0
412,51.0,52.0,51.0,50.0,54.0,54.0,53.0,52.0,52.0,51.0
413,52.0,54.0,51.0,52.0,50.0,54.0,54.0,52.0,53.0,51.0
414,51.0,50.0,53.0,53.0,51.0,54.0,52.0,52.0,52.0,53.0
415,52.0,55.0,54.0,51.0,49.0,54.0,53.0,51.0,53.0,52.0
416,52.0,53.0,51.0,52.0,51.0,54.0,53.0,53.0,52.0,52.0
417,50.0,53.0,50.0,52.0,53.0,53.0,54.0,52.0,49.0,53.0
418,53.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,51.0,52.0
419,53.0,52.0,52.0,51.0,54.0,54.0,53.0,53.0,52.0,52.0
420,51.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0
421,50.0,51.0,54.0,51.0,52.0,50.0,52.0,52.0,52.0,53.0
422,52.0,52.0,53.0,51.0,53.0,52.0,52.0,54.0,52.0,54.0
423,54.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,53.0
424,51.0,50.0,53.0,49.0,52.0,52.0,53.0,51.0,51.0,53.0
425,52.0,52.0,52.0,51.0,51.0,51.0,54.0,52.0,51.0,51.0
426,51.0,52.0,51.0,52.0,54.0,52.0,52.0,52.0,54.0,51.0
427,51.0,50.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0
428,53.0,52.0,52.0,51.0,51.0,52.0,52.0,54.0,52.0,51.0
429,50.0,53.0,52.0,54.0,54.0,55.0,52.0,53.0,51.0,52.0
430,51.0,52.0,53.0,54.0,53.0,51.0,53.0,51.0,51.0,54.0
431,52.0,52.0,51.0,52.0,50.0,52.0,53.0,53.0,53.0,51.0
432,51.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,54.0
433,54.0,51.0,51.0,51.0,52.0,53.0,51.0,51.0,54.0,51.0
434,54.0,53.0,51.0,52.0,53.0,54.0,53.0,52.0,54.0,51.0
435,52.0,52.0,53.0,51.0,54.0,53.0,53.0,53.0,52.0,51.0
436,52.0,51.0,53.0,51.0,55.0,52.0,53.0,54.0,52.0,52.0
437,52.0,50.0,53.0,50.0,52.0,52.0,55.0,54.0,51.0,51.0
438,51.0,51.0,53.0,53.0,53.0,51.0,54.0,50.0,53.0,53.0
439,54.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0
440,52.0,52.0,53.0,51.0,53.0,51.0,51.0,54.0,52.0,52.0
441,52.0,50.0,53.0,51.0,53.0,51.0,52.0,54.0,52.0,53.0
442,53.0,50.0,50.0,52.0,52.0,55.0,53.0,51.0,52.0,53.0
443,52.0,52.0,51.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0
444,53.0,52.0,53.0,54.0,53.0,52.0,54.0,52.0,53.0,52.0
445,52.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,52.0
446,50.0,52.0,53.0,51.0,50.0,51.0,51.0,54.0,50.0,51.0
447,54.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0
448,53.0,53.0,51.0,53.0,52.0,52.0,51.0,54.0,52.0,52.0
449,51.0,51.0,53.0,49.0,53.0,52.0,53.0,52.0,51.0,51.0
450,53.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,52.0,52.0
451,51.0,50.0,53.0,52.0,54.0,52.0,54.0,52.0,52.0,51.0
452,53.0,52.0,52.0,53.0,51.0,53.0,51.0,51.0,53.0,52.0
453,50.0,51.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0,51.0
454,53.0,51.0,53.0,52.0,54.0,51.0,53.0,51.0,51.0,52.0
455,54.0,53.0,53.0,52.0,54.0,49.0,52.0,52.0,52.0,50.0
456,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0
457,53.0,52.0,55.0,52.0,53.0,54.0,54.0,52.0,54.0,52.0
458,51.0,53.0,54.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0
459,51.0,50.0,54.0,54.0,54.0,52.0,53.0,51.0,52.0,53.0
460,52.0,50.0,53.0,52.0,53.0,52.0,53.0,51.0,51.0,52.0
461,53.0,52.0,51.0,52.0,52.0,51.0,51.0,53.0,54.0,52.0
462,52.0,52.0,54.0,52.0,54.0,54.0,52.0,52.0,53.0,52.0
463,53.0,50.0,53.0,50.0,53.0,53.0,54.0,54.0,50.0,51.0
464,52.0,53.0,54.0,53.0,52.0,52.0,54.0,52.0,51.0,51.0
465,52.0,53.0,54.0,52.0,51.0,51.0,53.0,52.0,52.0,53.0
466,53.0,52.0,51.0,52.0,53.0,50.0,53.0,50.0,53.0,53.0
467,50.0,53.0,54.0,51.0,53.0,53.0,55.0,54.0,51.0,51.0
468,53.0,54.0,54.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0
469,52.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0
470,52.0,50.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,53.0
471,53.0,54.0,53.0,50.0,53.0,51.0,53.0,51.0,53.0,53.0
472,51.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,50.0
473,52.0,53.0,53.0,50.0,51.0,52.0,51.0,54.0,52.0,54.0
474,52.0,52.0,53.0,52.0,54.0,50.0,52.0,54.0,52.0,52.0
475,52.0,53.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0
476,54.0,53.0,51.0,52.0,55.0,53.0,52.0,52.0,52.0,54.0
477,52.0,53.0,52.0,54.0,55.0,51.0,53.0,51.0,52.0,53.0
478,51.0,52.0,52.0,51.0,50.0,52.0,53.0,52.0,53.0,53.0
479,52.0,51.0,52.0,51.0,51.0,52.0,53.0,51.0,51.0,54.0
480,51.0,52.0,52.0,53.0,52.0,52.0,56.0,52.0,53.0,52.0
481,52.0,51.0,53.0,50.0,53.0,53.0,51.0,52.0,53.0,53.0
482,51.0,52.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0
483,50.0,53.0,51.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0
484,51.0,51.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0
485,50.0,52.0,52.0,52.0,50.0,53.0,54.0,51.0,52.0,51.0
486,52.0,52.0,52.0,52.0,54.0,51.0,53.0,51.0,53.0,54.0
487,53.0,51.0,52.0,52.0,52.0,52.0,55.0,52.0,51.0,53.0
488,52.0,52.0,52.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0
489,53.0,52.0,53.0,52.0,52.0,50.0,55.0,51.0,54.0,50.0
490,52.0,53.0,52.0,52.0,50.0,51.0,53.0,50.0,53.0,51.0
491,51.0,53.0,50.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0
492,52.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,51.0,53.0
493,54.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0
494,52.0,50.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0
495,52.0,51.0,52.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0
496,52.0,53.0,50.0,52.0,55.0,53.0,51.0,51.0,50.0,52.0
497,52.0,51.0,52.0,51.0,53.0,52.0,52.0,54.0,51.0,51.0
498,52.0,54.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,50.0
499,52.0,53.0,52.0,51.0,54.0,52.0,52.0,51.0,51.0,52.0
500,53.0,53.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0
501,53.0,51.0,53.0,51.0,53.0,53.0,54.0,52.0,50.0,53.0
502,51.0,50.0,51.0,53.0,52.0,52.0,54.0,51.0,54.0,51.0
503,51.0,53.0,51.0,54.0,53.0,52.0,53.0,52.0,54.0,53.0
504,52.0,51.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,51.0
505,53.0,50.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,53.0
506,51.0,52.0,51.0,52.0,55.0,52.0,55.0,51.0,52.0,54.0
507,52.0,52.0,52.0,49.0,53.0,52.0,53.0,52.0,54.0,50.0
508,53.0,53.0,52.0,51.0,54.0,52.0,53.0,52.0,51.0,52.0
509,51.0,50.0,54.0,51.0,51.0,51.0,54.0,51.0,52.0,53.0
510,52.0,50.0,53.0,51.0,51.0,52.0,54.0,50.0,52.0,55.0
511,52.0,51.0,51.0,51.0,52.0,51.0,53.0,54.0,50.0,53.0
512,51.0,51.0,52.0,50.0,52.0,52.0,55.0,53.0,50.0,53.0
513,51.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,54.0
514,53.0,52.0,53.0,52.0,51.0,53.0,54.0,52.0,52.0,52.0
515,52.0,50.0,53.0,51.0,53.0,52.0,54.0,51.0,52.0,52.0
516,53.0,51.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,51.0
517,53.0,51.0,53.0,52.0,51.0,52.0,54.0,54.0,52.0,52.0
518,52.0,51.0,52.0,53.0,51.0,53.0,53.0,53.0,51.0,53.0
519,53.0,51.0,53.0,52.0,53.0,54.0,51.0,51.0,52.0,52.0
520,52.0,53.0,55.0,51.0,53.0,51.0,52.0,53.0,50.0,52.0
521,52.0,52.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,51.0
522,54.0,51.0,54.0,52.0,53.0,51.0,53.0,50.0,51.0,52.0
523,51.0,50.0,50.0,51.0,53.0,51.0,54.0,52.0,52.0,52.0
524,53.0,51.0,53.0,54.0,52.0,51.0,53.0,50.0,52.0,51.0
525,54.0,53.0,52.0,52.0,52.0,51.0,54.0,52.0,52.0,50.0
526,52.0,52.0,51.0,50.0,53.0,53.0,53.0,53.0,52.0,50.0
527,50.0,54.0,52.0,51.0,52.0,53.0,54.0,53.0,51.0,53.0
528,52.0,52.0,53.0,50.0,50.0,52.0,51.0,52.0,52.0,53.0
529,52.0,50.0,51.0,50.0,54.0,53.0,53.0,53.0,51.0,53.0
530,52.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0
531,53.0,51.0,50.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0
532,53.0,51.0,51.0,52.0,53.0,53.0,52.0,52.0,50.0,51.0
533,50.0,54.0,54.0,53.0,53.0,50.0,54.0,52.0,52.0,54.0
534,52.0,54.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0
535,53.0,51.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0
536,55.0,51.0,54.0,53.0,52.0,51.0,52.0,53.0,53.0,54.0
537,52.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,50.0,53.0
538,53.0,52.0,53.0,52.0,54.0,53.0,53.0,51.0,51.0,52.0
539,51.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,52.0,52.0
540,53.0,50.0,55.0,52.0,52.0,52.0,53.0,50.0,52.0,54.0
541,52.0,50.0,53.0,51.0,53.0,53.0,53.0,51.0,50.0,51.0
542,51.0,51.0,53.0,52.0,52.0,54.0,52.0,51.0,52.0,52.0
543,52.0,53.0,51.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0
544,50.0,52.0,53.0,50.0,53.0,53.0,54.0,51.0,52.0,53.0
545,52.0,51.0,54.0,50.0,53.0,51.0,49.0,51.0,52.0,52.0
546,52.0,49.0,54.0,54.0,52.0,53.0,52.0,53.0,53.0,52.0
547,52.0,52.0,54.0,51.0,52.0,53.0,53.0,50.0,54.0,53.0
548,52.0,50.0,53.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0
549,51.0,51.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0
550,52.0,52.0,51.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0
551,54.0,50.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,51.0
552,53.0,51.0,54.0,51.0,54.0,52.0,53.0,51.0,52.0,52.0
553,52.0,53.0,52.0,51.0,53.0,50.0,53.0,51.0,53.0,53.0
554,51.0,52.0,54.0,51.0,53.0,50.0,54.0,51.0,51.0,52.0
555,51.0,51.0,53.0,54.0,52.0,52.0,54.0,53.0,51.0,52.0
556,49.0,50.0,52.0,50.0,51.0,52.0,54.0,51.0,52.0,53.0
557,52.0,53.0,53.0,50.0,51.0,53.0,53.0,52.0,51.0,52.0
558,51.0,53.0,52.0,53.0,52.0,52.0,50.0,52.0,53.0,51.0
559,49.0,50.0,51.0,53.0,53.0,52.0,54.0,52.0,49.0,52.0
560,54.0,53.0,51.0,52.0,53.0,52.0,54.0,54.0,54.0,53.0
561,51.0,54.0,52.0,50.0,54.0,52.0,53.0,53.0,54.0,51.0
562,53.0,52.0,51.0,51.0,52.0,51.0,53.0,52.0,53.0,51.0
563,53.0,53.0,53.0,53.0,54.0,50.0,53.0,54.0,54.0,53.0
564,52.0,52.0,51.0,51.0,54.0,52.0,53.0,52.0,53.0,51.0
565,52.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,51.0
566,51.0,51.0,53.0,54.0,54.0,52.0,53.0,54.0,52.0,51.0
567,53.0,52.0,52.0,53.0,56.0,52.0,53.0,52.0,54.0,52.0
568,53.0,54.0,53.0,52.0,52.0,51.0,55.0,53.0,53.0,52.0
569,52.0,51.0,54.0,52.0,54.0,52.0,55.0,53.0,49.0,51.0
570,54.0,51.0,53.0,53.0,54.0,51.0,53.0,53.0,53.0,53.0
571,50.0,50.0,53.0,52.0,53.0,53.0,52.0,54.0,54.0,51.0
572,54.0,50.0,52.0,50.0,53.0,53.0,56.0,53.0,52.0,52.0
573,52.0,53.0,52.0,53.0,53.0,52.0,54.0,50.0,54.0,50.0
574,51.0,53.0,51.0,51.0,53.0,54.0,53.0,51.0,53.0,51.0
575,53.0,52.0,51.0,52.0,51.0,53.0,53.0,54.0,51.0,51.0
576,54.0,52.0,54.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0
577,52.0,52.0,53.0,50.0,51.0,52.0,54.0,51.0,53.0,53.0
578,53.0,53.0,52.0,55.0,52.0,52.0,52.0,52.0,53.0,52.0
579,54.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0
580,52.0,52.0,53.0,51.0,52.0,52.0,51.0,51.0,55.0,53.0
581,54.0,52.0,53.0,52.0,54.0,52.0,53.0,53.0,52.0,53.0
582,52.0,54.0,54.0,54.0,53.0,51.0,53.0,52.0,50.0,54.0
583,53.0,52.0,53.0,51.0,53.0,52.0,53.0,54.0,54.0,53.0
584,53.0,50.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,51.0
585,54.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,56.0,54.0
586,53.0,51.0,53.0,52.0,54.0,52.0,53.0,53.0,52.0,54.0
587,52.0,54.0,53.0,52.0,54.0,51.0,53.0,50.0,52.0,54.0
588,53.0,52.0,55.0,54.0,53.0,50.0,52.0,53.0,53.0,51.0
589,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
590,53.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0
591,53.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,51.0,52.0
592,54.0,52.0,56.0,51.0,49.0,53.0,54.0,53.0,54.0,52.0
593,52.0,52.0,53.0,51.0,53.0,49.0,51.0,50.0,53.0,54.0
594,53.0,53.0,52.0,51.0,53.0,52.0,51.0,52.0,53.0,53.0
595,53.0,52.0,53.0,51.0,53.0,53.0,53.0,54.0,52.0,53.0
596,53.0,49.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,54.0
597,52.0,52.0,53.0,54.0,52.0,53.0,53.0,51.0,50.0,53.0
598,52.0,52.0,52.0,54.0,53.0,49.0,52.0,54.0,53.0,52.0
599,55.0,52.0,54.0,51.0,54.0,52.0,53.0,52.0,52.0,50.0
600,54.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0
601,52.0,51.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,51.0
602,52.0,53.0,51.0,51.0,51.0,50.0,54.0,51.0,52.0,52.0
603,53.0,51.0,54.0,52.0,53.0,53.0,54.0,52.0,54.0,51.0
604,52.0,54.0,52.0,50.0,53.0,52.0,53.0,53.0,52.0,52.0
605,54.0,52.0,51.0,50.0,53.0,54.0,52.0,52.0,52.0,51.0
606,52.0,52.0,54.0,52.0,54.0,54.0,53.0,53.0,51.0,53.0
607,53.0,52.0,51.0,51.0,53.0,54.0,53.0,53.0,53.0,51.0
608,53.0,53.0,50.0,52.0,51.0,52.0,51.0,51.0,51.0,52.0
609,51.0,49.0,55.0,51.0,54.0,53.0,53.0,52.0,52.0,53.0
610,52.0,52.0,54.0,52.0,52.0,51.0,53.0,53.0,53.0,50.0
611,52.0,52.0,51.0,53.0,55.0,54.0,54.0,51.0,52.0,51.0
612,55.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0
613,55.0,52.0,54.0,51.0,52.0,52.0,53.0,52.0,53.0,52.0
614,51.0,52.0,51.0,51.0,52.0,50.0,52.0,52.0,52.0,52.0
615,52.0,53.0,50.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0
616,51.0,51.0,52.0,52.0,53.0,51.0,54.0,51.0,52.0,52.0
617,52.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0
618,51.0,52.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
619,50.0,52.0,54.0,52.0,52.0,51.0,52.0,51.0,51.0,52.0
620,54.0,51.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,54.0
621,51.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0
622,53.0,50.0,52.0,52.0,52.0,50.0,53.0,52.0,53.0,54.0
623,54.0,50.0,53.0,51.0,52.0,51.0,53.0,52.0,50.0,51.0
624,52.0,51.0,52.0,51.0,54.0,52.0,53.0,51.0,52.0,51.0
625,51.0,50.0,53.0,54.0,53.0,49.0,53.0,53.0,53.0,54.0
626,54.0,52.0,53.0,54.0,52.0,52.0,52.0,50.0,52.0,53.0
627,52.0,55.0,50.0,50.0,53.0,54.0,53.0,51.0,54.0,51.0
628,54.0,51.0,52.0,52.0,53.0,55.0,52.0,52.0,51.0,52.0
629,52.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0,53.0
630,52.0,52.0,52.0,52.0,51.0,51.0,53.0,51.0,52.0,53.0
631,52.0,51.0,49.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0
632,52.0,52.0,52.0,53.0,53.0,52.0,55.0,53.0,53.0,51.0
633,52.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0
634,52.0,50.0,52.0,51.0,53.0,51.0,53.0,52.0,52.0,51.0
635,54.0,51.0,52.0,51.0,53.0,50.0,52.0,54.0,53.0,52.0
636,51.0,52.0,52.0,51.0,52.0,51.0,51.0,51.0,54.0,52.0
637,50.0,53.0,53.0,52.0,54.0,53.0,54.0,51.0,53.0,51.0
638,55.0,53.0,54.0,51.0,53.0,52.0,53.0,52.0,51.0,52.0
639,51.0,50.0,52.0,51.0,50.0,53.0,53.0,52.0,53.0,55.0
640,50.0,51.0,51.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0
641,53.0,52.0,54.0,51.0,52.0,53.0,52.0,53.0,51.0,49.0
642,51.0,52.0,52.0,52.0,50.0,52.0,54.0,53.0,54.0,53.0
643,52.0,51.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0
644,53.0,51.0,51.0,51.0,53.0,53.0,55.0,52.0,52.0,52.0
645,54.0,51.0,51.0,54.0,52.0,52.0,52.0,50.0,53.0,54.0
646,52.0,51.0,52.0,51.0,53.0,54.0,51.0,51.0,52.0,51.0
647,53.0,52.0,50.0,51.0,53.0,53.0,54.0,52.0,52.0,54.0
648,53.0,51.0,51.0,52.0,54.0,52.0,54.0,52.0,54.0,52.0
649,52.0,51.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,50.0
650,53.0,51.0,51.0,54.0,53.0,54.0,52.0,52.0,55.0,52.0
651,53.0,53.0,51.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0
652,51.0,51.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0
653,51.0,52.0,54.0,51.0,53.0,54.0,53.0,50.0,54.0,52.0
654,52.0,53.0,52.0,52.0,53.0,53.0,55.0,52.0,53.0,52.0
655,53.0,52.0,50.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0
656,54.0,52.0,52.0,52.0,52.0,51.0,52.0,49.0,52.0,52.0
657,52.0,53.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0
658,51.0,50.0,51.0,54.0,53.0,52.0,53.0,54.0,53.0,53.0
659,53.0,51.0,51.0,52.0,53.0,52.0,53.0,51.0,54.0,53.0
