,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50,event_51,event_52,event_53,event_54,event_55,event_56,event_57,event_58,event_59,event_60,event_61,event_62,event_63,event_64,event_65,event_66,event_67,event_68,event_69,event_70,event_71,event_72,event_73,event_74,event_75,event_76,event_77,event_78,event_79,event_80,event_81,event_82,event_83,event_84,event_85,event_86,event_87,event_88,event_89,event_90,event_91,event_92,event_93,event_94,event_95,event_96,event_97,event_98,event_99,event_100,event_101
251,51.0,52.0,52.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,50.0,53.0,53.0,50.0,54.0,52.0,51.0,52.0,53.0,52.0,50.0,53.0,50.0,53.0,49.0,54.0,52.0,52.0,55.0,53.0,52.0,51.0,52.0,50.0,51.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,49.0,52.0,52.0,51.0,54.0,52.0,52.0,51.0,53.0,54.0,53.0,52.0,53.0,51.0,51.0,52.0,52.0,49.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,51.0,52.0,53.0,53.0,50.0,53.0,51.0,56.0,50.0,51.0,54.0,52.0,49.0,52.0,53.0,52.0,50.0,52.0,53.0,54.0,52.0,51.0,51.0,53.0,54.0
252,52.0,49.0,53.0,52.0,52.0,50.0,51.0,53.0,53.0,53.0,52.0,50.0,50.0,51.0,51.0,53.0,54.0,53.0,50.0,53.0,53.0,52.0,51.0,50.0,51.0,51.0,52.0,54.0,52.0,51.0,53.0,54.0,50.0,52.0,50.0,54.0,51.0,52.0,52.0,50.0,53.0,54.0,52.0,50.0,52.0,51.0,53.0,52.0,54.0,53.0,52.0,53.0,51.0,52.0,51.0,52.0,54.0,52.0,51.0,52.0,54.0,51.0,51.0,51.0,51.0,52.0,50.0,51.0,54.0,52.0,51.0,50.0,52.0,53.0,52.0,51.0,51.0,51.0,52.0,52.0,53.0,50.0,53.0,53.0,49.0,52.0,52.0,54.0,52.0,30.0,54.0,53.0,53.0,52.0,53.0,50.0,50.0,50.0,53.0,52.0,53.0,54.0
253,53.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,51.0,53.0,49.0,50.0,53.0,51.0,49.0,52.0,52.0,53.0,51.0,50.0,52.0,50.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,50.0,50.0,54.0,53.0,50.0,48.0,52.0,51.0,51.0,52.0,52.0,54.0,52.0,54.0,49.0,52.0,52.0,52.0,51.0,51.0,53.0,51.0,54.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0,51.0,50.0,54.0,53.0,50.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,50.0,50.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,50.0,54.0,52.0,53.0,18.0,53.0,51.0,53.0,52.0,50.0,50.0,51.0,50.0,51.0,51.0,53.0,51.0
254,51.0,53.0,52.0,51.0,54.0,53.0,52.0,51.0,52.0,53.0,50.0,50.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,50.0,54.0,52.0,51.0,53.0,52.0,51.0,51.0,54.0,52.0,49.0,52.0,53.0,51.0,52.0,51.0,53.0,51.0,53.0,53.0,50.0,51.0,52.0,52.0,53.0,54.0,52.0,53.0,55.0,54.0,52.0,53.0,49.0,54.0,51.0,53.0,52.0,53.0,51.0,51.0,53.0,48.0,52.0,54.0,52.0,50.0,52.0,53.0,51.0,50.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,35.0,53.0,51.0,49.0,51.0,54.0,52.0,53.0,51.0,51.0,52.0,52.0,55.0
255,53.0,51.0,54.0,53.0,53.0,53.0,50.0,53.0,51.0,53.0,51.0,50.0,53.0,52.0,53.0,51.0,51.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,54.0,54.0,52.0,53.0,52.0,53.0,54.0,55.0,50.0,50.0,49.0,52.0,54.0,52.0,52.0,54.0,54.0,52.0,50.0,51.0,51.0,52.0,51.0,55.0,52.0,54.0,53.0,52.0,49.0,50.0,54.0,51.0,56.0,54.0,53.0,52.0,53.0,51.0,53.0,53.0,48.0,53.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,50.0,54.0,51.0,53.0,53.0,53.0,53.0,54.0,50.0,52.0,52.0,54.0,54.0,51.0,31.0,54.0,52.0,50.0,51.0,53.0,51.0,54.0,52.0,52.0,53.0,53.0,53.0
256,52.0,53.0,52.0,54.0,51.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,50.0,50.0,51.0,53.0,51.0,54.0,50.0,53.0,52.0,53.0,54.0,54.0,51.0,51.0,53.0,50.0,53.0,51.0,53.0,52.0,52.0,49.0,51.0,49.0,51.0,50.0,51.0,51.0,51.0,55.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,54.0,55.0,53.0,52.0,50.0,51.0,52.0,51.0,53.0,51.0,51.0,52.0,52.0,51.0,51.0,52.0,49.0,53.0,51.0,52.0,51.0,50.0,53.0,52.0,55.0,52.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,53.0,54.0,54.0,10.0,54.0,52.0,50.0,52.0,51.0,50.0,53.0,50.0,53.0,51.0,52.0,54.0
257,51.0,52.0,51.0,50.0,52.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,50.0,53.0,53.0,51.0,54.0,52.0,54.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0,55.0,51.0,51.0,49.0,52.0,52.0,51.0,53.0,54.0,54.0,53.0,52.0,52.0,54.0,49.0,51.0,52.0,54.0,50.0,53.0,52.0,50.0,53.0,52.0,53.0,50.0,52.0,51.0,55.0,53.0,51.0,50.0,53.0,52.0,49.0,50.0,54.0,52.0,49.0,52.0,51.0,53.0,52.0,52.0,51.0,53.0,53.0,50.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,4.0,53.0,51.0,51.0,50.0,52.0,51.0,52.0,51.0,51.0,52.0,53.0,54.0
258,52.0,54.0,52.0,48.0,52.0,54.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,52.0,52.0,49.0,56.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,53.0,52.0,51.0,52.0,54.0,54.0,54.0,52.0,51.0,51.0,53.0,51.0,53.0,50.0,53.0,53.0,50.0,50.0,51.0,53.0,53.0,53.0,54.0,51.0,54.0,53.0,53.0,51.0,52.0,52.0,53.0,55.0,52.0,52.0,55.0,52.0,48.0,54.0,50.0,48.0,50.0,51.0,51.0,53.0,53.0,54.0,53.0,50.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,56.0,50.0,54.0,54.0,52.0,19.0,51.0,50.0,51.0,53.0,51.0,50.0,51.0,50.0,53.0,51.0,54.0,52.0
259,50.0,52.0,53.0,52.0,53.0,51.0,53.0,51.0,52.0,51.0,52.0,52.0,50.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0,54.0,50.0,50.0,51.0,53.0,51.0,54.0,54.0,52.0,52.0,54.0,52.0,54.0,50.0,52.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,51.0,55.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,51.0,54.0,51.0,52.0,55.0,53.0,54.0,51.0,54.0,53.0,50.0,52.0,55.0,52.0,51.0,50.0,54.0,54.0,51.0,53.0,53.0,52.0,53.0,49.0,51.0,52.0,51.0,51.0,51.0,51.0,53.0,54.0,52.0,25.0,52.0,48.0,50.0,52.0,51.0,51.0,53.0,51.0,51.0,53.0,51.0,53.0
260,49.0,49.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,49.0,49.0,51.0,51.0,51.0,53.0,52.0,53.0,51.0,53.0,51.0,54.0,50.0,52.0,54.0,54.0,54.0,51.0,55.0,53.0,51.0,49.0,52.0,51.0,54.0,53.0,53.0,53.0,55.0,51.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0,50.0,51.0,51.0,53.0,53.0,50.0,52.0,54.0,54.0,51.0,53.0,53.0,52.0,51.0,51.0,53.0,52.0,50.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,50.0,50.0,50.0,51.0,49.0,51.0,54.0,52.0,52.0,49.0,26.0,52.0,53.0,52.0,52.0,52.0,52.0,50.0,51.0,52.0,52.0,1.0,52.0
261,51.0,54.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,50.0,50.0,54.0,52.0,53.0,50.0,51.0,52.0,52.0,53.0,53.0,56.0,50.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,50.0,51.0,53.0,52.0,53.0,52.0,52.0,51.0,54.0,51.0,53.0,54.0,52.0,52.0,51.0,53.0,50.0,52.0,55.0,51.0,53.0,52.0,53.0,50.0,51.0,53.0,51.0,53.0,53.0,52.0,49.0,51.0,50.0,48.0,51.0,50.0,51.0,50.0,55.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,53.0,53.0,49.0,52.0,52.0,56.0,51.0,52.0,53.0,52.0,26.0,53.0,53.0,52.0,51.0,53.0,51.0,52.0,50.0,51.0,51.0,-127.0,52.0
262,53.0,51.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,51.0,49.0,51.0,51.0,51.0,50.0,52.0,53.0,52.0,50.0,52.0,53.0,53.0,56.0,51.0,51.0,51.0,52.0,53.0,53.0,50.0,51.0,52.0,53.0,52.0,55.0,50.0,55.0,51.0,52.0,53.0,53.0,53.0,50.0,52.0,51.0,52.0,50.0,55.0,54.0,53.0,53.0,51.0,54.0,51.0,52.0,51.0,53.0,55.0,53.0,53.0,50.0,52.0,52.0,51.0,52.0,47.0,50.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,51.0,51.0,52.0,54.0,52.0,51.0,51.0,54.0,55.0,51.0,53.0,52.0,52.0,43.0,52.0,54.0,49.0,50.0,52.0,51.0,51.0,51.0,52.0,52.0,-127.0,52.0
263,51.0,52.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,51.0,51.0,54.0,49.0,51.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,51.0,51.0,52.0,55.0,53.0,52.0,49.0,52.0,52.0,52.0,51.0,55.0,52.0,54.0,52.0,53.0,50.0,54.0,53.0,51.0,52.0,50.0,52.0,51.0,52.0,52.0,53.0,50.0,53.0,55.0,52.0,50.0,52.0,52.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,51.0,50.0,52.0,53.0,52.0,50.0,53.0,51.0,50.0,52.0,52.0,50.0,52.0,55.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,56.0,51.0,53.0,53.0,51.0,50.0,51.0,53.0,54.0,50.0,51.0,-77.0,51.0
264,53.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0,52.0,54.0,51.0,53.0,52.0,54.0,49.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,54.0,53.0,52.0,50.0,51.0,52.0,54.0,49.0,50.0,50.0,52.0,54.0,54.0,53.0,50.0,53.0,52.0,52.0,51.0,52.0,51.0,51.0,53.0,52.0,54.0,53.0,51.0,53.0,52.0,53.0,51.0,50.0,53.0,49.0,52.0,51.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0,54.0,53.0,51.0,51.0,52.0,53.0,53.0,51.0,54.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,50.0,70.0,52.0,52.0,53.0,48.0,51.0,51.0,51.0,51.0,51.0,53.0,1.0,52.0
265,52.0,53.0,53.0,52.0,54.0,53.0,51.0,49.0,52.0,52.0,52.0,51.0,50.0,53.0,52.0,51.0,51.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,52.0,51.0,50.0,54.0,52.0,54.0,52.0,51.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,54.0,54.0,52.0,52.0,55.0,52.0,52.0,53.0,53.0,51.0,55.0,52.0,53.0,52.0,52.0,50.0,52.0,53.0,49.0,51.0,54.0,53.0,53.0,54.0,52.0,53.0,55.0,52.0,50.0,50.0,50.0,53.0,52.0,50.0,53.0,49.0,55.0,48.0,51.0,51.0,50.0,74.0,51.0,51.0,55.0,50.0,50.0,51.0,52.0,51.0,52.0,53.0,31.0,55.0
266,53.0,55.0,54.0,53.0,50.0,55.0,54.0,50.0,53.0,54.0,53.0,52.0,52.0,53.0,51.0,49.0,52.0,51.0,51.0,54.0,51.0,52.0,51.0,52.0,51.0,52.0,53.0,51.0,54.0,53.0,54.0,54.0,51.0,51.0,51.0,54.0,51.0,52.0,51.0,52.0,50.0,52.0,52.0,54.0,53.0,50.0,51.0,51.0,53.0,53.0,51.0,52.0,53.0,54.0,53.0,52.0,52.0,51.0,55.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,49.0,52.0,51.0,53.0,54.0,52.0,53.0,55.0,52.0,50.0,52.0,53.0,52.0,49.0,51.0,51.0,53.0,50.0,53.0,48.0,53.0,53.0,52.0,81.0,53.0,50.0,50.0,52.0,51.0,50.0,52.0,53.0,55.0,53.0,44.0,53.0
267,52.0,50.0,53.0,51.0,53.0,51.0,52.0,50.0,53.0,52.0,50.0,52.0,53.0,51.0,51.0,48.0,53.0,53.0,51.0,52.0,50.0,52.0,51.0,50.0,51.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,50.0,52.0,52.0,54.0,51.0,52.0,53.0,54.0,53.0,54.0,51.0,50.0,54.0,52.0,53.0,55.0,51.0,53.0,52.0,53.0,49.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0,53.0,52.0,51.0,52.0,49.0,52.0,53.0,53.0,52.0,53.0,53.0,55.0,50.0,54.0,52.0,54.0,55.0,50.0,53.0,52.0,50.0,48.0,48.0,50.0,52.0,54.0,49.0,82.0,52.0,52.0,49.0,53.0,52.0,50.0,51.0,53.0,52.0,52.0,51.0,50.0
268,50.0,52.0,51.0,52.0,53.0,51.0,50.0,53.0,51.0,52.0,51.0,52.0,52.0,51.0,52.0,48.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,54.0,51.0,51.0,54.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,50.0,54.0,52.0,53.0,52.0,50.0,53.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,49.0,52.0,52.0,50.0,54.0,52.0,54.0,53.0,55.0,52.0,53.0,50.0,50.0,53.0,50.0,53.0,56.0,53.0,53.0,54.0,51.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,50.0,53.0,50.0,49.0,52.0,51.0,88.0,53.0,52.0,55.0,52.0,51.0,50.0,52.0,51.0,52.0,52.0,46.0,52.0
269,51.0,53.0,52.0,53.0,51.0,51.0,53.0,52.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,51.0,54.0,53.0,50.0,52.0,51.0,54.0,53.0,52.0,54.0,53.0,52.0,50.0,52.0,51.0,50.0,51.0,53.0,54.0,51.0,54.0,52.0,52.0,53.0,53.0,50.0,53.0,52.0,53.0,51.0,51.0,53.0,52.0,54.0,50.0,52.0,52.0,52.0,55.0,52.0,53.0,50.0,51.0,54.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,49.0,52.0,53.0,53.0,52.0,54.0,52.0,54.0,51.0,53.0,54.0,51.0,52.0,51.0,51.0,51.0,54.0,50.0,58.0,52.0,50.0,52.0,53.0,95.0,52.0,52.0,53.0,51.0,53.0,51.0,51.0,51.0,51.0,54.0,35.0,54.0
270,52.0,52.0,53.0,54.0,52.0,52.0,50.0,51.0,53.0,50.0,51.0,52.0,51.0,52.0,51.0,50.0,50.0,51.0,50.0,52.0,53.0,53.0,52.0,52.0,53.0,50.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,55.0,52.0,53.0,52.0,51.0,52.0,53.0,52.0,55.0,54.0,51.0,52.0,51.0,53.0,51.0,54.0,52.0,52.0,52.0,55.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,51.0,52.0,53.0,53.0,49.0,49.0,51.0,53.0,52.0,52.0,53.0,52.0,51.0,51.0,54.0,51.0,52.0,51.0,53.0,53.0,54.0,52.0,51.0,51.0,49.0,52.0,51.0,99.0,53.0,53.0,54.0,54.0,51.0,53.0,51.0,52.0,52.0,53.0,40.0,53.0
271,54.0,52.0,51.0,51.0,53.0,54.0,55.0,52.0,54.0,50.0,54.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,53.0,52.0,51.0,53.0,54.0,51.0,52.0,51.0,54.0,51.0,53.0,52.0,54.0,52.0,53.0,52.0,51.0,52.0,51.0,52.0,52.0,54.0,54.0,51.0,54.0,51.0,51.0,52.0,53.0,52.0,51.0,53.0,52.0,51.0,50.0,51.0,52.0,50.0,53.0,51.0,52.0,51.0,53.0,52.0,53.0,51.0,50.0,52.0,51.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,53.0,52.0,52.0,54.0,50.0,51.0,51.0,52.0,52.0,84.0,53.0,49.0,53.0,54.0,51.0,53.0,55.0,50.0,51.0,53.0,46.0,53.0
272,52.0,51.0,53.0,50.0,53.0,53.0,52.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,53.0,49.0,53.0,52.0,53.0,52.0,55.0,53.0,52.0,50.0,53.0,51.0,53.0,53.0,52.0,53.0,51.0,53.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,55.0,53.0,52.0,50.0,52.0,52.0,51.0,53.0,55.0,52.0,52.0,52.0,54.0,52.0,52.0,55.0,53.0,52.0,54.0,50.0,53.0,52.0,53.0,51.0,51.0,50.0,50.0,51.0,54.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,53.0,53.0,50.0,52.0,52.0,54.0,51.0,55.0,52.0,51.0,53.0,52.0,79.0,51.0,55.0,52.0,51.0,52.0,52.0,52.0,51.0,53.0,52.0,46.0,51.0
273,51.0,53.0,54.0,51.0,53.0,54.0,52.0,51.0,49.0,50.0,53.0,51.0,51.0,51.0,50.0,52.0,52.0,53.0,51.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,50.0,51.0,53.0,56.0,51.0,52.0,51.0,51.0,52.0,52.0,53.0,55.0,53.0,54.0,51.0,56.0,53.0,53.0,53.0,53.0,50.0,51.0,53.0,52.0,53.0,51.0,54.0,52.0,51.0,51.0,50.0,53.0,52.0,51.0,52.0,51.0,53.0,52.0,52.0,54.0,53.0,49.0,50.0,50.0,52.0,51.0,56.0,51.0,52.0,51.0,51.0,86.0,54.0,53.0,53.0,49.0,53.0,51.0,51.0,52.0,51.0,51.0,50.0,52.0
274,53.0,53.0,53.0,50.0,54.0,53.0,54.0,53.0,53.0,52.0,51.0,54.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,54.0,54.0,52.0,51.0,54.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,54.0,51.0,53.0,50.0,55.0,51.0,50.0,52.0,53.0,51.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,51.0,54.0,51.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,50.0,54.0,51.0,53.0,54.0,51.0,53.0,52.0,51.0,53.0,54.0,52.0,54.0,49.0,52.0,52.0,52.0,51.0,46.0,51.0,51.0,54.0,51.0,71.0,52.0,50.0,52.0,51.0,54.0,52.0,53.0,50.0,50.0,52.0,51.0,49.0
275,52.0,52.0,53.0,50.0,53.0,52.0,53.0,52.0,52.0,53.0,51.0,52.0,51.0,51.0,51.0,50.0,53.0,52.0,52.0,50.0,54.0,52.0,54.0,51.0,55.0,52.0,53.0,54.0,53.0,52.0,51.0,53.0,54.0,53.0,52.0,52.0,51.0,54.0,51.0,52.0,50.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,50.0,52.0,53.0,51.0,51.0,53.0,51.0,53.0,50.0,54.0,52.0,52.0,54.0,54.0,51.0,50.0,50.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,52.0,54.0,52.0,52.0,52.0,50.0,51.0,51.0,52.0,51.0,50.0,50.0,52.0,55.0,52.0,71.0,54.0,54.0,53.0,54.0,52.0,51.0,51.0,51.0,52.0,53.0,52.0,52.0
276,53.0,51.0,51.0,51.0,53.0,50.0,53.0,52.0,54.0,52.0,54.0,51.0,51.0,52.0,52.0,50.0,53.0,52.0,53.0,51.0,51.0,54.0,52.0,53.0,55.0,51.0,54.0,52.0,54.0,51.0,52.0,53.0,52.0,50.0,51.0,53.0,49.0,51.0,49.0,51.0,50.0,54.0,53.0,52.0,54.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,53.0,54.0,53.0,50.0,52.0,53.0,53.0,53.0,53.0,48.0,54.0,53.0,52.0,54.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,51.0,53.0,49.0,51.0,51.0,56.0,51.0,53.0,52.0,54.0,63.0,53.0,53.0,50.0,49.0,51.0,51.0,51.0,52.0,51.0,50.0,51.0,53.0
277,53.0,49.0,51.0,51.0,55.0,53.0,51.0,54.0,52.0,52.0,51.0,52.0,50.0,52.0,53.0,52.0,52.0,54.0,52.0,51.0,53.0,52.0,54.0,53.0,54.0,52.0,54.0,54.0,54.0,52.0,50.0,51.0,51.0,54.0,49.0,51.0,50.0,53.0,49.0,50.0,51.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,50.0,53.0,52.0,51.0,55.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,50.0,51.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,51.0,55.0,52.0,53.0,54.0,50.0,52.0,54.0,52.0,53.0,52.0,52.0,42.0,51.0,53.0,50.0,51.0,52.0,52.0,54.0,50.0,54.0,51.0,51.0,50.0
278,52.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,54.0,50.0,51.0,50.0,53.0,52.0,54.0,52.0,50.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,54.0,52.0,52.0,55.0,53.0,52.0,51.0,51.0,52.0,54.0,52.0,51.0,51.0,54.0,52.0,51.0,52.0,51.0,50.0,53.0,53.0,54.0,52.0,55.0,52.0,54.0,52.0,54.0,54.0,52.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,51.0,52.0,50.0,52.0,51.0,52.0,50.0,52.0,53.0,53.0,54.0,53.0,51.0,54.0,54.0,51.0,52.0,53.0,52.0,50.0,52.0,50.0,53.0,51.0,72.0,53.0,52.0,49.0,55.0,52.0,51.0,53.0,50.0,51.0,53.0,49.0,51.0
279,52.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,49.0,52.0,55.0,50.0,51.0,52.0,52.0,53.0,49.0,54.0,52.0,51.0,51.0,50.0,53.0,54.0,51.0,49.0,51.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,49.0,52.0,53.0,51.0,54.0,49.0,50.0,53.0,53.0,52.0,53.0,51.0,52.0,54.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,51.0,51.0,53.0,51.0,52.0,50.0,54.0,52.0,53.0,52.0,51.0,54.0,52.0,51.0,51.0,53.0,54.0,54.0,50.0,52.0,51.0,53.0,51.0,52.0,53.0,51.0,53.0,52.0,29.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,51.0,50.0
280,52.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0,48.0,52.0,53.0,46.0,51.0,51.0,49.0,51.0,52.0,50.0,51.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,52.0,51.0,51.0,51.0,50.0,50.0,54.0,51.0,54.0,50.0,52.0,51.0,51.0,53.0,52.0,52.0,53.0,53.0,50.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,50.0,52.0,48.0,52.0,52.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0,51.0,51.0,56.0,52.0,52.0,52.0,52.0,5.0,54.0,53.0,50.0,50.0,50.0,53.0,49.0,51.0,53.0,53.0,53.0,54.0
281,55.0,51.0,53.0,50.0,53.0,52.0,51.0,53.0,53.0,54.0,54.0,51.0,51.0,51.0,52.0,50.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,53.0,52.0,53.0,51.0,50.0,52.0,51.0,52.0,51.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,53.0,50.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,50.0,54.0,51.0,53.0,53.0,52.0,53.0,51.0,53.0,50.0,52.0,53.0,50.0,52.0,54.0,53.0,55.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,50.0,53.0,50.0,53.0,52.0,52.0,73.0,53.0,52.0,50.0,53.0,52.0,51.0,50.0,51.0,52.0,52.0,50.0,51.0
282,52.0,53.0,51.0,50.0,54.0,51.0,52.0,52.0,55.0,52.0,55.0,52.0,53.0,51.0,52.0,51.0,52.0,51.0,51.0,53.0,55.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0,50.0,52.0,52.0,54.0,50.0,51.0,50.0,53.0,52.0,52.0,54.0,54.0,53.0,51.0,50.0,51.0,53.0,52.0,54.0,54.0,50.0,51.0,54.0,51.0,49.0,51.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0,54.0,50.0,54.0,50.0,50.0,53.0,52.0,54.0,51.0,52.0,51.0,51.0,52.0,50.0,51.0,52.0,52.0,51.0,49.0,53.0,51.0,51.0,53.0,52.0,52.0,51.0,28.0,52.0,53.0,51.0,55.0,53.0,50.0,49.0,52.0,52.0,51.0,49.0,51.0
283,52.0,54.0,51.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0,51.0,53.0,52.0,51.0,53.0,51.0,52.0,53.0,49.0,51.0,53.0,53.0,51.0,51.0,53.0,51.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,54.0,52.0,53.0,50.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,53.0,52.0,54.0,53.0,54.0,52.0,55.0,53.0,51.0,51.0,51.0,52.0,53.0,49.0,51.0,52.0,53.0,52.0,51.0,53.0,51.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,54.0,50.0,53.0,51.0,51.0,53.0,52.0,48.0,53.0,50.0,55.0,52.0,52.0,54.0,52.0,-5.0,53.0,53.0,51.0,54.0,52.0,52.0,51.0,53.0,51.0,52.0,54.0,52.0
